Local time,Ask,Bid,AskVolume,BidVolume
18.03.2020 08:30:01.986 GMT-0500,10.482000000000001,10.207,0.0008,0.002
18.03.2020 08:30:02.037 GMT-0500,10.702,10.207,0.0008,0.002
18.03.2020 08:30:05.131 GMT-0500,10.453,10.207,0.0008,0.002
18.03.2020 08:30:05.966 GMT-0500,10.452,10.207,0.0008,0.002
18.03.2020 08:30:07.053 GMT-0500,10.453,10.207,0.002,0.002
18.03.2020 08:30:07.534 GMT-0500,10.452,10.318,0.002,0.002
18.03.2020 08:30:08.908 GMT-0500,10.382000000000001,10.367,0.0008,0.002
18.03.2020 08:30:08.959 GMT-0500,10.382000000000001,10.317,0.0008,0.002
18.03.2020 08:30:09.193 GMT-0500,10.443,10.207,0.0008,0.002
18.03.2020 08:30:09.244 GMT-0500,10.453,10.207,0.002,0.002
18.03.2020 08:30:09.584 GMT-0500,10.453,10.317,0.002,0.0008
18.03.2020 08:30:16.411 GMT-0500,10.383,10.317,0.0008,0.002
18.03.2020 08:30:16.462 GMT-0500,10.383,10.317,0.002,0.002
18.03.2020 08:30:17.937 GMT-0500,10.382000000000001,10.317,0.0008,0.002
18.03.2020 08:30:18.038 GMT-0500,10.382000000000001,10.318,0.0008,0.0008
18.03.2020 08:30:26.589 GMT-0500,10.452,10.318,0.0008,0.0008
18.03.2020 08:30:26.721 GMT-0500,10.442,10.318,0.0008,0.002
18.03.2020 08:30:26.885 GMT-0500,10.452,10.317,0.0008,0.002
18.03.2020 08:30:28.388 GMT-0500,10.442,10.317,0.0008,0.002
18.03.2020 08:30:28.562 GMT-0500,10.452,10.317,0.0008,0.002
18.03.2020 08:30:28.942 GMT-0500,10.452,10.328,0.002,0.0008
18.03.2020 08:30:29.103 GMT-0500,10.452,10.318,0.0008,0.0008
18.03.2020 08:30:31.846 GMT-0500,10.443,10.318,0.0008,0.002
18.03.2020 08:30:31.947 GMT-0500,10.453,10.317,0.002,0.002
18.03.2020 08:30:36.526 GMT-0500,10.46,10.377,0.0008,0.0008
18.03.2020 08:30:36.576 GMT-0500,10.563,10.207,0.002,0.002
18.03.2020 08:30:36.634 GMT-0500,10.552000000000001,10.207,0.0008,0.002
18.03.2020 08:30:37.035 GMT-0500,10.503,10.207,0.002,0.002
18.03.2020 08:30:38.172 GMT-0500,10.452,10.208,0.0008,0.0008
18.03.2020 08:30:38.478 GMT-0500,10.492,10.248,0.0008,0.002
18.03.2020 08:30:38.528 GMT-0500,10.502,10.248,0.002,0.002
18.03.2020 08:30:38.579 GMT-0500,10.423,10.247,0.002,0.002
18.03.2020 08:30:38.704 GMT-0500,10.423,10.307,0.002,0.0008
18.03.2020 08:30:39.592 GMT-0500,10.442,10.308,0.0008,0.0008
18.03.2020 08:30:39.997 GMT-0500,10.442,10.308,0.002,0.002
18.03.2020 08:30:40.048 GMT-0500,10.692,10.207,0.0008,0.002
18.03.2020 08:30:40.526 GMT-0500,10.483,10.317,0.0008,0.0008
18.03.2020 08:30:49.066 GMT-0500,10.433,10.327,0.0008,0.0008
18.03.2020 08:30:49.568 GMT-0500,10.432,10.327,0.0008,0.002
18.03.2020 08:30:49.669 GMT-0500,10.432,10.328,0.002,0.002
18.03.2020 08:30:50.454 GMT-0500,10.432,10.337000000000002,0.0008,0.0008
18.03.2020 08:30:50.673 GMT-0500,10.432,10.327,0.0008,0.002
18.03.2020 08:30:50.723 GMT-0500,10.433,10.327,0.002,0.002
18.03.2020 08:30:51.926 GMT-0500,10.433,10.327,0.0008,0.002
18.03.2020 08:30:51.976 GMT-0500,10.472999999999999,10.357000000000001,0.002,0.002
18.03.2020 08:30:53.048 GMT-0500,10.462000000000002,10.357000000000001,0.0008,0.002
18.03.2020 08:30:53.469 GMT-0500,10.472999999999999,10.357000000000001,0.002,0.002
18.03.2020 08:30:53.581 GMT-0500,10.523,10.357000000000001,0.002,0.002
18.03.2020 08:30:54.060 GMT-0500,10.482000000000001,10.357000000000001,0.0008,0.002
18.03.2020 08:30:55.405 GMT-0500,10.442,10.357000000000001,0.0008,0.002
18.03.2020 08:30:57.170 GMT-0500,10.492,10.358,0.0008,0.0008
18.03.2020 08:30:58.545 GMT-0500,10.482000000000001,10.358,0.0008,0.002
18.03.2020 08:31:00.235 GMT-0500,10.462000000000002,10.368,0.0008,0.0008
18.03.2020 08:31:00.573 GMT-0500,10.462000000000002,10.357000000000001,0.0008,0.002
18.03.2020 08:31:00.663 GMT-0500,10.392999999999999,10.357000000000001,0.0008,0.0008
18.03.2020 08:31:00.764 GMT-0500,10.362,10.277000000000001,0.0008,0.002
18.03.2020 08:31:00.814 GMT-0500,10.362,10.298,0.002,0.002
18.03.2020 08:31:00.864 GMT-0500,10.363,10.277000000000001,0.002,0.002
18.03.2020 08:31:00.931 GMT-0500,10.362,10.277000000000001,0.0008,0.002
18.03.2020 08:31:00.982 GMT-0500,10.352,10.277000000000001,0.0008,0.002
