Local time,Ask,Bid,AskVolume,BidVolume
19.03.2020 08:30:01.446 GMT-0500,1860.332,1857.098,0.002,0.002
19.03.2020 08:30:01.496 GMT-0500,1858.582,1857.098,0.002,0.002
19.03.2020 08:30:01.546 GMT-0500,1859.082,1857.0970000000002,0.0008,0.002
19.03.2020 08:30:01.664 GMT-0500,1860.332,1857.098,0.002,0.002
19.03.2020 08:30:01.781 GMT-0500,1860.3329999999999,1857.0970000000002,0.002,0.0008
19.03.2020 08:30:01.960 GMT-0500,1860.3329999999999,1857.9979999999998,0.002,0.0008
19.03.2020 08:30:02.079 GMT-0500,1859.503,1857.1470000000002,0.002,0.002
19.03.2020 08:30:02.180 GMT-0500,1860.9520000000002,1857.1070000000002,0.0008,0.002
19.03.2020 08:30:02.230 GMT-0500,1859.5320000000002,1857.108,0.002,0.002
19.03.2020 08:30:02.966 GMT-0500,1859.5320000000002,1857.1070000000002,0.002,0.002
19.03.2020 08:30:03.110 GMT-0500,1859.5220000000002,1857.108,0.002,0.002
19.03.2020 08:30:03.160 GMT-0500,1859.523,1857.108,0.002,0.0008
19.03.2020 08:30:03.935 GMT-0500,1859.523,1857.778,0.002,0.0008
19.03.2020 08:30:03.986 GMT-0500,1859.5220000000002,1857.1070000000002,0.0008,0.002
19.03.2020 08:30:04.063 GMT-0500,1859.5220000000002,1857.1070000000002,0.002,0.002
19.03.2020 08:30:04.113 GMT-0500,1858.5320000000002,1856.3670000000002,0.0008,0.002
19.03.2020 08:30:05.162 GMT-0500,1858.5729999999999,1855.9979999999998,0.002,0.0008
19.03.2020 08:30:05.559 GMT-0500,1858.5729999999999,1855.9979999999998,0.0008,0.0008
19.03.2020 08:30:05.610 GMT-0500,1859.5220000000002,1855.9979999999998,0.002,0.002
19.03.2020 08:30:06.154 GMT-0500,1859.5220000000002,1856.1770000000001,0.0008,0.0008
19.03.2020 08:30:06.255 GMT-0500,1858.923,1855.9979999999998,0.002,0.0008
19.03.2020 08:30:06.382 GMT-0500,1858.923,1856.0079999999998,0.002,0.0008
19.03.2020 08:30:06.483 GMT-0500,1858.882,1855.9979999999998,0.002,0.002
19.03.2020 08:30:07.533 GMT-0500,1858.5529999999999,1855.9979999999998,0.0008,0.0008
19.03.2020 08:30:07.993 GMT-0500,1858.5529999999999,1855.9979999999998,0.002,0.0008
19.03.2020 08:30:08.044 GMT-0500,1857.753,1854.9979999999998,0.002,0.0008
19.03.2020 08:30:08.850 GMT-0500,1857.753,1854.997,0.0008,0.002
19.03.2020 08:30:09.572 GMT-0500,1858.513,1854.997,0.0008,0.002
19.03.2020 08:30:10.434 GMT-0500,1857.773,1854.9979999999998,0.002,0.0008
19.03.2020 08:30:10.484 GMT-0500,1857.7620000000002,1855.4979999999998,0.002,0.002
19.03.2020 08:30:10.535 GMT-0500,1857.763,1854.9979999999998,0.002,0.0008
19.03.2020 08:30:10.767 GMT-0500,1857.763,1855.1270000000002,0.002,0.0008
19.03.2020 08:30:10.818 GMT-0500,1857.743,1854.9979999999998,0.002,0.0008
19.03.2020 08:30:10.870 GMT-0500,1857.7320000000002,1854.9979999999998,0.0008,0.002
19.03.2020 08:30:10.920 GMT-0500,1857.743,1854.9979999999998,0.002,0.0008
19.03.2020 08:30:10.970 GMT-0500,1857.7220000000002,1854.997,0.0008,0.002
19.03.2020 08:30:12.142 GMT-0500,1857.7220000000002,1854.9979999999998,0.002,0.002
19.03.2020 08:30:12.306 GMT-0500,1857.342,1854.9979999999998,0.002,0.002
19.03.2020 08:30:13.183 GMT-0500,1857.3029999999999,1854.9979999999998,0.0008,0.0008
19.03.2020 08:30:13.780 GMT-0500,1857.2820000000002,1854.997,0.0008,0.002
19.03.2020 08:30:13.946 GMT-0500,1857.2620000000002,1854.997,0.0008,0.002
19.03.2020 08:30:14.184 GMT-0500,1857.243,1854.997,0.002,0.002
19.03.2020 08:30:15.082 GMT-0500,1857.243,1854.9979999999998,0.002,0.0008
19.03.2020 08:30:15.183 GMT-0500,1857.203,1854.9979999999998,0.002,0.0008
19.03.2020 08:30:15.532 GMT-0500,1857.1820000000002,1854.9979999999998,0.002,0.002
19.03.2020 08:30:15.633 GMT-0500,1857.163,1854.9979999999998,0.002,0.0008
19.03.2020 08:30:16.733 GMT-0500,1854.4520000000002,1852.997,0.0008,0.002
19.03.2020 08:30:16.908 GMT-0500,1854.3529999999998,1852.9979999999998,0.002,0.0008
19.03.2020 08:30:18.309 GMT-0500,1853.4520000000002,1852.95,0.0008,0.0008
19.03.2020 08:30:18.360 GMT-0500,1854.352,1850.997,0.0008,0.002
19.03.2020 08:30:18.410 GMT-0500,1853.7220000000002,1851.168,0.002,0.002
19.03.2020 08:30:18.569 GMT-0500,1854.352,1851.1670000000001,0.0008,0.002
19.03.2020 08:30:19.218 GMT-0500,1854.352,1850.997,0.002,0.002
19.03.2020 08:30:19.269 GMT-0500,1851.453,1849.997,0.002,0.002
19.03.2020 08:30:19.383 GMT-0500,1852.6820000000002,1849.9979999999998,0.002,0.002
19.03.2020 08:30:19.433 GMT-0500,1852.683,1850.2279999999998,0.002,0.0008
19.03.2020 08:30:20.328 GMT-0500,1852.5829999999999,1850.997,0.002,0.002
19.03.2020 08:30:20.725 GMT-0500,1852.7420000000002,1850.997,0.002,0.002
19.03.2020 08:30:20.776 GMT-0500,1852.7420000000002,1850.9979999999998,0.002,0.002
19.03.2020 08:30:21.392 GMT-0500,1852.7420000000002,1851.017,0.0008,0.0008
19.03.2020 08:30:21.869 GMT-0500,1854.352,1852.6879999999999,0.002,0.002
19.03.2020 08:30:21.970 GMT-0500,1857.3120000000001,1853.558,0.002,0.002
19.03.2020 08:30:22.021 GMT-0500,1857.3220000000001,1853.5570000000002,0.0008,0.002
19.03.2020 08:30:22.222 GMT-0500,1857.3220000000001,1853.3670000000002,0.0008,0.002
19.03.2020 08:30:22.272 GMT-0500,1857.3220000000001,1854.7870000000003,0.0008,0.002
19.03.2020 08:30:22.516 GMT-0500,1857.3220000000001,1854.7870000000003,0.002,0.002
19.03.2020 08:30:22.923 GMT-0500,1857.2620000000002,1853.9579999999999,0.002,0.002
19.03.2020 08:30:22.973 GMT-0500,1857.263,1853.9579999999999,0.002,0.0008
19.03.2020 08:30:24.067 GMT-0500,1857.263,1853.808,0.002,0.0008
19.03.2020 08:30:24.895 GMT-0500,1857.3220000000001,1853.987,0.002,0.0008
19.03.2020 08:30:25.256 GMT-0500,1857.3220000000001,1853.497,0.0008,0.0008
19.03.2020 08:30:25.495 GMT-0500,1857.3220000000001,1853.4979999999998,0.002,0.002
19.03.2020 08:30:26.034 GMT-0500,1857.3220000000001,1853.9779999999998,0.002,0.002
19.03.2020 08:30:26.174 GMT-0500,1857.3229999999999,1855.4479999999999,0.002,0.0008
19.03.2020 08:30:27.160 GMT-0500,1857.3229999999999,1857.0370000000003,0.0008,0.0008
19.03.2020 08:30:27.211 GMT-0500,1859.3529999999998,1856.348,0.002,0.0008
19.03.2020 08:30:27.380 GMT-0500,1859.352,1855.9679999999998,0.002,0.002
19.03.2020 08:30:28.881 GMT-0500,1859.3529999999998,1857.788,0.002,0.0008
19.03.2020 08:30:28.931 GMT-0500,1859.342,1856.4470000000001,0.0008,0.002
19.03.2020 08:30:29.032 GMT-0500,1859.3429999999998,1858.6070000000002,0.002,0.002
19.03.2020 08:30:29.140 GMT-0500,1859.342,1858.608,0.002,0.002
19.03.2020 08:30:29.304 GMT-0500,1859.342,1857.378,0.002,0.0008
19.03.2020 08:30:29.584 GMT-0500,1859.3429999999998,1857.268,0.002,0.0008
19.03.2020 08:30:33.468 GMT-0500,1858.8029999999999,1857.268,0.0008,0.0008
19.03.2020 08:30:35.973 GMT-0500,1857.263,1853.9979999999998,0.0008,0.0008
19.03.2020 08:30:41.590 GMT-0500,1853.963,1849.997,0.0008,0.002
19.03.2020 08:30:50.154 GMT-0500,1856.3429999999998,1854.528,0.002,0.0008
19.03.2020 08:30:50.505 GMT-0500,1856.003,1854.527,0.0008,0.002
19.03.2020 08:30:53.857 GMT-0500,1855.733,1853.028,0.0008,0.0008
19.03.2020 08:30:54.849 GMT-0500,1855.713,1853.027,0.002,0.002
19.03.2020 08:30:58.743 GMT-0500,1852.433,1849.997,0.0008,0.002
19.03.2020 08:30:58.794 GMT-0500,1852.993,1849.9979999999998,0.002,0.0008
19.03.2020 08:30:59.160 GMT-0500,1851.9920000000002,1849.9979999999998,0.0008,0.002
19.03.2020 08:30:59.983 GMT-0500,1851.9920000000002,1849.9979999999998,0.002,0.002
19.03.2020 08:31:00.033 GMT-0500,1851.5320000000002,1848.9979999999998,0.002,0.002
19.03.2020 08:31:00.151 GMT-0500,1851.923,1848.997,0.002,0.002
19.03.2020 08:31:00.312 GMT-0500,1851.2020000000002,1848.9979999999998,0.002,0.002
19.03.2020 08:31:00.648 GMT-0500,1851.2020000000002,1848.997,0.002,0.002
19.03.2020 08:31:06.545 GMT-0500,1852.453,1848.638,0.002,0.0008
19.03.2020 08:31:07.211 GMT-0500,1852.5729999999999,1850.0079999999998,0.0008,0.0008
19.03.2020 08:31:11.644 GMT-0500,1850.842,1847.247,0.0008,0.002
19.03.2020 08:31:12.508 GMT-0500,1849.413,1847.2479999999998,0.002,0.0008
19.03.2020 08:31:14.435 GMT-0500,1846.902,1842.997,0.0008,0.002
19.03.2020 08:31:15.275 GMT-0500,1850.0020000000002,1846.588,0.002,0.0008
19.03.2020 08:31:25.148 GMT-0500,1845.503,1842.9979999999998,0.002,0.0008
19.03.2020 08:31:25.776 GMT-0500,1845.5020000000002,1842.997,0.0008,0.002
19.03.2020 08:31:25.993 GMT-0500,1846.9820000000002,1842.997,0.0008,0.002
19.03.2020 08:31:27.538 GMT-0500,1846.983,1842.9979999999998,0.002,0.0008
19.03.2020 08:31:29.585 GMT-0500,1846.983,1842.9979999999998,0.002,0.0008
19.03.2020 08:31:31.602 GMT-0500,1846.5420000000001,1842.9979999999998,0.002,0.002
19.03.2020 08:31:31.720 GMT-0500,1846.5420000000001,1844.4979999999998,0.002,0.0008
19.03.2020 08:31:31.821 GMT-0500,1846.533,1842.9979999999998,0.002,0.0008
19.03.2020 08:31:31.871 GMT-0500,1846.533,1843.9979999999998,0.002,0.0008
19.03.2020 08:31:33.233 GMT-0500,1846.533,1844.108,0.002,0.0008
19.03.2020 08:31:33.335 GMT-0500,1846.7220000000002,1844.108,0.002,0.002
19.03.2020 08:31:33.509 GMT-0500,1846.7220000000002,1843.997,0.0008,0.002
19.03.2020 08:31:33.957 GMT-0500,1846.7220000000002,1844.1070000000002,0.0008,0.0008
19.03.2020 08:31:34.088 GMT-0500,1847.0729999999999,1844.1070000000002,0.002,0.002
19.03.2020 08:31:35.387 GMT-0500,1846.5020000000002,1843.997,0.002,0.002
19.03.2020 08:31:35.437 GMT-0500,1845.763,1843.997,0.002,0.002
19.03.2020 08:31:35.488 GMT-0500,1846.493,1843.997,0.002,0.002
19.03.2020 08:31:36.176 GMT-0500,1846.533,1844.108,0.002,0.0008
19.03.2020 08:31:36.391 GMT-0500,1846.533,1844.1070000000002,0.002,0.002
19.03.2020 08:31:36.943 GMT-0500,1846.5220000000002,1845.517,0.0008,0.0008
19.03.2020 08:31:36.994 GMT-0500,1846.9720000000002,1845.517,0.0008,0.002
19.03.2020 08:31:37.140 GMT-0500,1846.9720000000002,1844.1070000000002,0.002,0.002
19.03.2020 08:31:37.190 GMT-0500,1846.713,1844.108,0.002,0.0008
19.03.2020 08:31:37.550 GMT-0500,1846.723,1843.9979999999998,0.002,0.0008
19.03.2020 08:31:37.793 GMT-0500,1846.723,1843.9979999999998,0.002,0.002
19.03.2020 08:31:37.844 GMT-0500,1846.7220000000002,1843.997,0.0008,0.002
19.03.2020 08:31:38.339 GMT-0500,1846.503,1843.997,0.0008,0.002
19.03.2020 08:31:38.866 GMT-0500,1847.0620000000001,1843.997,0.002,0.002
19.03.2020 08:31:38.917 GMT-0500,1847.0620000000001,1843.9979999999998,0.002,0.002
19.03.2020 08:31:39.046 GMT-0500,1846.6329999999998,1843.9979999999998,0.0008,0.0008
19.03.2020 08:31:39.654 GMT-0500,1846.622,1843.997,0.0008,0.002
19.03.2020 08:31:39.754 GMT-0500,1846.842,1843.9979999999998,0.002,0.002
19.03.2020 08:31:40.364 GMT-0500,1847.023,1843.9979999999998,0.002,0.0008
