Local time,Ask,Bid,AskVolume,BidVolume
20.03.2020 08:30:00.116 GMT-0500,1926.5620000000001,1922.9979999999998,0.002,0.002
20.03.2020 08:30:01.124 GMT-0500,1926.3429999999998,1924.1370000000002,0.002,0.0008
20.03.2020 08:30:01.175 GMT-0500,1926.3129999999999,1924.1370000000002,0.002,0.002
20.03.2020 08:30:01.345 GMT-0500,1926.3120000000001,1925.767,0.0008,0.0008
20.03.2020 08:30:02.375 GMT-0500,1927.152,1924.717,0.0008,0.002
20.03.2020 08:30:02.551 GMT-0500,1927.153,1924.717,0.002,0.002
20.03.2020 08:30:02.757 GMT-0500,1926.3220000000001,1924.7179999999998,0.002,0.002
20.03.2020 08:30:02.884 GMT-0500,1926.3020000000001,1924.717,0.0008,0.002
20.03.2020 08:30:03.051 GMT-0500,1926.2220000000002,1924.7179999999998,0.002,0.002
20.03.2020 08:30:03.248 GMT-0500,1926.2220000000002,1924.7179999999998,0.002,0.002
20.03.2020 08:30:03.349 GMT-0500,1927.0720000000001,1925.527,0.0008,0.002
20.03.2020 08:30:04.840 GMT-0500,1930.693,1927.838,0.002,0.0008
20.03.2020 08:30:04.891 GMT-0500,1929.9820000000002,1927.838,0.002,0.002
20.03.2020 08:30:05.043 GMT-0500,1929.9820000000002,1927.838,0.002,0.002
20.03.2020 08:30:05.109 GMT-0500,1930.723,1927.838,0.002,0.0008
20.03.2020 08:30:05.292 GMT-0500,1929.9820000000002,1927.8370000000002,0.0008,0.002
20.03.2020 08:30:05.986 GMT-0500,1931.143,1929.898,0.002,0.0008
20.03.2020 08:30:06.313 GMT-0500,1931.143,1929.898,0.0008,0.0008
20.03.2020 08:30:06.714 GMT-0500,1931.413,1929.5770000000002,0.002,0.002
20.03.2020 08:30:06.805 GMT-0500,1931.132,1929.5670000000002,0.0008,0.002
20.03.2020 08:30:06.940 GMT-0500,1932.3229999999999,1929.588,0.0008,0.0008
20.03.2020 08:30:06.990 GMT-0500,1931.3229999999999,1929.5870000000002,0.002,0.002
20.03.2020 08:30:07.091 GMT-0500,1931.413,1929.608,0.002,0.0008
20.03.2020 08:30:07.434 GMT-0500,1932.003,1930.3870000000002,0.002,0.002
20.03.2020 08:30:07.636 GMT-0500,1932.003,1931.0079999999998,0.002,0.0008
20.03.2020 08:30:07.816 GMT-0500,1932.003,1931.007,0.002,0.002
20.03.2020 08:30:08.132 GMT-0500,1930.582,1929.5770000000002,0.0008,0.002
20.03.2020 08:30:08.427 GMT-0500,1931.4520000000002,1929.828,0.002,0.002
20.03.2020 08:30:09.143 GMT-0500,1931.723,1930.0079999999998,0.0008,0.0008
20.03.2020 08:30:09.317 GMT-0500,1931.723,1930.0079999999998,0.002,0.0008
20.03.2020 08:30:09.773 GMT-0500,1933.6329999999998,1930.0079999999998,0.002,0.0008
20.03.2020 08:30:09.949 GMT-0500,1931.582,1930.0079999999998,0.0008,0.002
20.03.2020 08:30:10.100 GMT-0500,1933.632,1930.0079999999998,0.002,0.002
20.03.2020 08:30:10.334 GMT-0500,1931.582,1930.0079999999998,0.0008,0.002
20.03.2020 08:30:10.384 GMT-0500,1931.582,1929.737,0.0008,0.002
20.03.2020 08:30:10.559 GMT-0500,1933.632,1929.737,0.0008,0.002
20.03.2020 08:30:10.639 GMT-0500,1933.632,1930.0079999999998,0.002,0.002
20.03.2020 08:30:11.217 GMT-0500,1933.632,1930.0079999999998,0.002,0.002
20.03.2020 08:30:13.443 GMT-0500,1935.5320000000002,1933.868,0.002,0.002
20.03.2020 08:30:14.098 GMT-0500,1936.913,1933.6270000000002,0.0008,0.002
20.03.2020 08:30:15.020 GMT-0500,1936.943,1933.628,0.002,0.0008
20.03.2020 08:30:15.071 GMT-0500,1936.953,1933.6270000000002,0.002,0.002
20.03.2020 08:30:15.273 GMT-0500,1934.983,1933.6270000000002,0.0008,0.0008
20.03.2020 08:30:15.324 GMT-0500,1936.7820000000002,1933.6170000000002,0.0008,0.002
20.03.2020 08:30:15.589 GMT-0500,1936.783,1933.9270000000001,0.002,0.002
20.03.2020 08:30:15.749 GMT-0500,1936.902,1933.9279999999999,0.002,0.002
20.03.2020 08:30:16.043 GMT-0500,1936.902,1933.618,0.002,0.002
20.03.2020 08:30:16.150 GMT-0500,1936.902,1933.6170000000002,0.002,0.002
20.03.2020 08:30:16.254 GMT-0500,1934.602,1933.6170000000002,0.0008,0.002
20.03.2020 08:30:16.431 GMT-0500,1934.1029999999998,1933.618,0.0008,0.0008
20.03.2020 08:30:16.481 GMT-0500,1934.6029999999998,1933.618,0.002,0.0008
20.03.2020 08:30:17.970 GMT-0500,1939.003,1935.0079999999998,0.002,0.0008
20.03.2020 08:30:18.146 GMT-0500,1936.2820000000002,1935.0079999999998,0.002,0.002
20.03.2020 08:30:18.623 GMT-0500,1939.003,1935.8970000000002,0.002,0.002
20.03.2020 08:30:18.869 GMT-0500,1939.0020000000002,1935.8970000000002,0.0008,0.002
20.03.2020 08:30:19.025 GMT-0500,1938.9520000000002,1936.8770000000002,0.0008,0.002
20.03.2020 08:30:19.075 GMT-0500,1939.003,1936.8770000000002,0.002,0.002
20.03.2020 08:30:19.125 GMT-0500,1937.862,1936.058,0.002,0.002
20.03.2020 08:30:19.184 GMT-0500,1939.0020000000002,1936.058,0.002,0.002
20.03.2020 08:30:19.301 GMT-0500,1939.0020000000002,1936.0570000000002,0.002,0.002
20.03.2020 08:30:19.402 GMT-0500,1938.983,1936.058,0.002,0.0008
20.03.2020 08:30:19.502 GMT-0500,1939.003,1936.038,0.002,0.0008
20.03.2020 08:30:19.553 GMT-0500,1939.003,1937.2079999999999,0.002,0.0008
20.03.2020 08:30:19.664 GMT-0500,1939.0020000000002,1937.7279999999998,0.002,0.002
20.03.2020 08:30:19.715 GMT-0500,1939.003,1937.038,0.002,0.0008
20.03.2020 08:30:19.829 GMT-0500,1939.003,1937.3670000000002,0.002,0.0008
20.03.2020 08:30:20.242 GMT-0500,1938.643,1937.195,0.0008,0.0008
20.03.2020 08:30:21.735 GMT-0500,1937.2720000000002,1936.007,0.0008,0.0008
20.03.2020 08:30:21.786 GMT-0500,1937.7420000000002,1936.007,0.0008,0.002
20.03.2020 08:30:21.914 GMT-0500,1937.923,1936.007,0.002,0.002
20.03.2020 08:30:22.820 GMT-0500,1937.913,1936.018,0.0008,0.0008
20.03.2020 08:30:22.962 GMT-0500,1937.9920000000002,1936.3370000000002,0.0008,0.0008
20.03.2020 08:30:23.178 GMT-0500,1938.642,1936.338,0.002,0.002
20.03.2020 08:30:23.252 GMT-0500,1938.642,1935.898,0.002,0.002
20.03.2020 08:30:23.302 GMT-0500,1937.4920000000002,1935.898,0.002,0.002
20.03.2020 08:30:23.822 GMT-0500,1937.4920000000002,1935.898,0.002,0.002
20.03.2020 08:30:24.157 GMT-0500,1939.003,1936.4170000000001,0.002,0.002
20.03.2020 08:30:24.499 GMT-0500,1939.003,1936.5870000000002,0.002,0.0008
20.03.2020 08:30:24.625 GMT-0500,1939.003,1936.9470000000001,0.002,0.0008
20.03.2020 08:30:25.032 GMT-0500,1938.643,1936.9470000000001,0.0008,0.002
20.03.2020 08:30:26.370 GMT-0500,1939.0020000000002,1936.9479999999999,0.002,0.002
20.03.2020 08:30:26.421 GMT-0500,1939.0020000000002,1937.007,0.0008,0.002
20.03.2020 08:30:26.597 GMT-0500,1938.653,1937.0079999999998,0.002,0.0008
20.03.2020 08:30:26.839 GMT-0500,1939.003,1937.3070000000002,0.002,0.002
20.03.2020 08:30:27.160 GMT-0500,1938.653,1937.1820000000002,0.0008,0.0008
20.03.2020 08:30:27.853 GMT-0500,1939.003,1937.3070000000002,0.002,0.002
20.03.2020 08:30:28.187 GMT-0500,1938.9420000000002,1937.348,0.002,0.002
20.03.2020 08:30:28.522 GMT-0500,1938.9420000000002,1937.538,0.002,0.0008
20.03.2020 08:30:28.824 GMT-0500,1938.943,1937.538,0.0008,0.0008
20.03.2020 08:30:28.874 GMT-0500,1939.003,1937.538,0.002,0.0008
20.03.2020 08:30:28.924 GMT-0500,1939.003,1938.058,0.002,0.0008
20.03.2020 08:30:29.040 GMT-0500,1939.003,1938.0670000000002,0.002,0.002
20.03.2020 08:30:29.141 GMT-0500,1939.0020000000002,1938.078,0.002,0.002
20.03.2020 08:30:29.412 GMT-0500,1939.003,1938.3070000000002,0.002,0.002
20.03.2020 08:30:29.558 GMT-0500,1939.0020000000002,1938.0670000000002,0.0008,0.002
20.03.2020 08:30:29.849 GMT-0500,1939.003,1938.0670000000002,0.002,0.002
20.03.2020 08:30:30.030 GMT-0500,1939.0020000000002,1938.0670000000002,0.0008,0.002
20.03.2020 08:30:30.266 GMT-0500,1939.003,1938.0670000000002,0.002,0.002
