Local time,Ask,Bid,AskVolume,BidVolume
24.03.2020 08:30:00.004 GMT-0500,10.482000000000001,10.188,0.002,0.002
24.03.2020 08:30:00.757 GMT-0500,10.482000000000001,10.277000000000001,0.0008,0.0008
24.03.2020 08:30:00.807 GMT-0500,10.483,10.187000000000001,0.002,0.002
24.03.2020 08:30:00.902 GMT-0500,10.433,10.187000000000001,0.0008,0.002
24.03.2020 08:30:01.106 GMT-0500,10.433,10.187000000000001,0.0008,0.002
24.03.2020 08:30:01.157 GMT-0500,10.482000000000001,10.188,0.002,0.002
24.03.2020 08:30:01.207 GMT-0500,10.392000000000001,10.337000000000002,0.0008,0.002
24.03.2020 08:30:01.432 GMT-0500,10.383,10.337000000000002,0.002,0.002
24.03.2020 08:30:01.533 GMT-0500,10.363,10.337000000000002,0.002,0.002
24.03.2020 08:30:01.871 GMT-0500,10.362,10.337000000000002,0.0008,0.002
24.03.2020 08:30:01.921 GMT-0500,10.342,10.188,0.0008,0.0008
24.03.2020 08:30:01.971 GMT-0500,10.362,10.327,0.0008,0.002
24.03.2020 08:30:02.225 GMT-0500,10.363,10.327,0.002,0.002
24.03.2020 08:30:02.583 GMT-0500,10.362,10.328,0.0008,0.0008
24.03.2020 08:30:03.246 GMT-0500,10.363,10.357000000000001,0.0008,0.0008
24.03.2020 08:30:03.296 GMT-0500,10.382000000000001,10.358,0.0008,0.0008
24.03.2020 08:30:03.522 GMT-0500,10.422,10.368,0.002,0.002
24.03.2020 08:30:03.588 GMT-0500,10.422,10.368,0.002,0.002
24.03.2020 08:30:04.297 GMT-0500,10.423,10.377,0.002,0.002
24.03.2020 08:30:05.166 GMT-0500,10.422,10.378,0.0008,0.0008
24.03.2020 08:30:05.266 GMT-0500,10.402000000000001,10.188,0.0008,0.0008
24.03.2020 08:30:06.063 GMT-0500,10.402000000000001,10.188,0.002,0.002
24.03.2020 08:30:06.164 GMT-0500,10.382000000000001,10.188,0.002,0.002
24.03.2020 08:30:06.609 GMT-0500,10.382000000000001,10.188,0.002,0.002
24.03.2020 08:30:06.773 GMT-0500,10.382000000000001,10.188,0.002,0.002
24.03.2020 08:30:06.943 GMT-0500,10.373,10.188,0.0008,0.002
24.03.2020 08:30:06.993 GMT-0500,10.443,10.327,0.002,0.002
24.03.2020 08:30:07.632 GMT-0500,10.442,10.338,0.0008,0.0008
24.03.2020 08:30:07.684 GMT-0500,10.442,10.328,0.0008,0.0008
24.03.2020 08:30:08.175 GMT-0500,10.432,10.328,0.002,0.002
24.03.2020 08:30:08.336 GMT-0500,10.443,10.327,0.002,0.002
24.03.2020 08:30:09.171 GMT-0500,10.433,10.327,0.0008,0.0008
24.03.2020 08:30:09.221 GMT-0500,10.432,10.188,0.0008,0.0008
24.03.2020 08:30:09.497 GMT-0500,10.432,10.338,0.0008,0.0008
24.03.2020 08:30:11.306 GMT-0500,10.432,10.338,0.0008,0.002
24.03.2020 08:30:11.407 GMT-0500,10.432,10.337000000000002,0.0008,0.002
24.03.2020 08:30:12.341 GMT-0500,10.432,10.347999999999999,0.002,0.002
24.03.2020 08:30:12.669 GMT-0500,10.432,10.338,0.002,0.002
24.03.2020 08:30:14.078 GMT-0500,10.432,10.368,0.0008,0.0008
24.03.2020 08:30:15.030 GMT-0500,10.423,10.367,0.0008,0.002
24.03.2020 08:30:15.081 GMT-0500,10.432,10.258,0.0008,0.0008
24.03.2020 08:30:15.131 GMT-0500,10.422,10.257000000000001,0.0008,0.002
24.03.2020 08:30:15.279 GMT-0500,10.432,10.248,0.002,0.002
24.03.2020 08:30:15.474 GMT-0500,10.392999999999999,10.248,0.0008,0.0008
