Local time,Ask,Bid,AskVolume,BidVolume
18.03.2020 08:30:00.112 GMT-0500,239.853,239.778,0.02,0.0075
18.03.2020 08:30:01.381 GMT-0500,240.062,240.008,0.02,0.02
18.03.2020 08:30:01.933 GMT-0500,240.133,240.048,0.02,0.0075
18.03.2020 08:30:02.144 GMT-0500,240.073,239.998,0.02,0.0075
18.03.2020 08:30:03.079 GMT-0500,240.062,239.98700000000002,0.0075,0.02
18.03.2020 08:30:03.230 GMT-0500,240.053,239.98700000000002,0.02,0.02
18.03.2020 08:30:03.340 GMT-0500,240.05200000000002,239.98700000000002,0.0075,0.02
18.03.2020 08:30:05.131 GMT-0500,240.122,240.067,0.0075,0.0075
18.03.2020 08:30:10.575 GMT-0500,240.502,240.417,0.0075,0.02
18.03.2020 08:30:10.625 GMT-0500,240.49200000000002,240.398,0.02,0.02
18.03.2020 08:30:12.626 GMT-0500,240.563,240.48700000000002,0.02,0.02
18.03.2020 08:30:29.629 GMT-0500,243.02200000000002,242.95700000000002,0.0075,0.02
18.03.2020 08:31:01.966 GMT-0500,242.11200000000002,242.02700000000002,0.0075,0.02
18.03.2020 08:31:02.112 GMT-0500,242.073,242.02700000000002,0.0075,0.0075
18.03.2020 08:31:02.163 GMT-0500,242.11200000000002,242.02700000000002,0.0075,0.02
18.03.2020 08:31:10.046 GMT-0500,242.073,242.008,0.02,0.0075
18.03.2020 08:31:10.197 GMT-0500,242.073,242.007,0.02,0.02
18.03.2020 08:31:10.297 GMT-0500,242.043,241.967,0.02,0.02
18.03.2020 08:31:26.597 GMT-0500,242.52200000000002,242.428,0.02,0.02
18.03.2020 08:32:09.112 GMT-0500,243.092,242.997,0.0075,0.02
18.03.2020 08:32:41.333 GMT-0500,242.94299999999998,242.84799999999998,0.02,0.0075
18.03.2020 08:32:41.390 GMT-0500,242.94299999999998,242.857,0.02,0.0075
18.03.2020 08:32:54.867 GMT-0500,242.65200000000002,242.61700000000002,0.0075,0.0075
18.03.2020 08:32:59.013 GMT-0500,242.763,242.687,0.02,0.02
18.03.2020 08:32:59.319 GMT-0500,242.733,242.687,0.0075,0.02
18.03.2020 08:33:00.491 GMT-0500,242.343,242.257,0.02,0.02
18.03.2020 08:33:08.198 GMT-0500,243.05200000000002,243.04700000000003,0.0075,0.0075
18.03.2020 08:33:08.249 GMT-0500,243.143,243.048,0.02,0.0075
18.03.2020 08:33:08.996 GMT-0500,243.143,243.138,0.0075,0.0075
18.03.2020 08:33:12.873 GMT-0500,243.282,243.208,0.02,0.02
18.03.2020 08:33:15.240 GMT-0500,243.503,243.408,0.02,0.0075
18.03.2020 08:33:27.237 GMT-0500,243.39200000000002,243.29700000000003,0.0075,0.02
18.03.2020 08:33:27.352 GMT-0500,243.352,243.29700000000003,0.0075,0.0075
