Local time,Ask,Bid,AskVolume,BidVolume
19.03.2020 08:30:00.030 GMT-0500,122.323,120.397,0.0008,0.002
19.03.2020 08:30:00.137 GMT-0500,122.31200000000001,120.398,0.0008,0.0008
19.03.2020 08:30:01.742 GMT-0500,121.912,121.008,0.0008,0.0008
19.03.2020 08:30:01.969 GMT-0500,121.90299999999999,121.007,0.0008,0.002
19.03.2020 08:30:02.119 GMT-0500,121.89200000000001,121.008,0.0008,0.0008
19.03.2020 08:30:02.220 GMT-0500,121.912,121.008,0.0008,0.0008
19.03.2020 08:30:06.101 GMT-0500,121.662,121.088,0.002,0.002
19.03.2020 08:30:06.386 GMT-0500,121.67200000000001,121.088,0.002,0.002
19.03.2020 08:30:07.223 GMT-0500,121.67200000000001,121.31700000000001,0.0008,0.0008
19.03.2020 08:30:07.274 GMT-0500,122.923,121.117,0.002,0.002
19.03.2020 08:30:07.753 GMT-0500,121.693,121.117,0.002,0.002
19.03.2020 08:30:08.300 GMT-0500,121.68299999999999,121.117,0.0008,0.002
19.03.2020 08:30:08.561 GMT-0500,121.693,121.117,0.002,0.002
19.03.2020 08:30:09.472 GMT-0500,121.69200000000001,121.117,0.0008,0.0008
19.03.2020 08:30:09.523 GMT-0500,121.69200000000001,121.068,0.0008,0.0008
19.03.2020 08:30:09.573 GMT-0500,121.212,121.068,0.002,0.002
19.03.2020 08:30:09.623 GMT-0500,122.92200000000001,121.148,0.0008,0.0008
19.03.2020 08:30:09.674 GMT-0500,121.572,121.068,0.002,0.002
19.03.2020 08:30:10.770 GMT-0500,121.56200000000001,121.068,0.0008,0.002
19.03.2020 08:30:10.871 GMT-0500,121.56299999999999,121.06700000000001,0.002,0.002
19.03.2020 08:30:11.828 GMT-0500,121.56200000000001,121.068,0.0008,0.0008
19.03.2020 08:30:12.353 GMT-0500,121.572,121.068,0.0008,0.0008
19.03.2020 08:30:13.781 GMT-0500,122.052,121.068,0.0008,0.0008
19.03.2020 08:30:14.507 GMT-0500,122.04299999999999,121.068,0.0008,0.0008
19.03.2020 08:30:14.870 GMT-0500,122.052,121.068,0.002,0.002
19.03.2020 08:30:14.920 GMT-0500,121.69200000000001,121.068,0.002,0.002
19.03.2020 08:30:15.091 GMT-0500,122.052,121.068,0.002,0.002
19.03.2020 08:30:16.908 GMT-0500,121.53200000000001,121.068,0.0008,0.002
19.03.2020 08:30:17.509 GMT-0500,121.53200000000001,121.07799999999999,0.002,0.0008
19.03.2020 08:30:20.003 GMT-0500,121.53200000000001,121.447,0.0008,0.0008
19.03.2020 08:30:20.053 GMT-0500,122.912,121.32799999999999,0.0008,0.0008
19.03.2020 08:30:20.157 GMT-0500,122.923,121.32700000000001,0.002,0.002
19.03.2020 08:30:20.342 GMT-0500,122.92200000000001,121.32799999999999,0.0008,0.0008
19.03.2020 08:30:20.582 GMT-0500,122.913,121.32700000000001,0.0008,0.002
19.03.2020 08:30:20.759 GMT-0500,122.102,121.32799999999999,0.0008,0.0008
