Local time,Ask,Bid,AskVolume,BidVolume
08.04.2021 08:30:00.842 GMT-0500,50.203,49.635,0.0008,0.0075
08.04.2021 08:30:01.201 GMT-0500,49.773,49.497,0.011,0.011
08.04.2021 08:30:01.317 GMT-0500,50.003,49.727,0.011,0.011
08.04.2021 08:30:01.367 GMT-0500,49.752,49.558,0.011,0.011
08.04.2021 08:30:01.432 GMT-0500,49.753,49.557,0.011,0.011
08.04.2021 08:30:01.679 GMT-0500,49.663000000000004,49.597,0.011,0.011
08.04.2021 08:30:01.786 GMT-0500,49.632,49.558,0.011,0.011
08.04.2021 08:30:01.836 GMT-0500,49.612,49.558,0.011,0.011
08.04.2021 08:30:01.886 GMT-0500,49.753,49.586999999999996,0.011,0.011
08.04.2021 08:30:02.467 GMT-0500,49.662,49.588,0.0008,0.0075
08.04.2021 08:30:02.517 GMT-0500,49.641999999999996,49.558,0.011,0.011
08.04.2021 08:30:03.797 GMT-0500,49.641999999999996,49.568000000000005,0.011,0.011
08.04.2021 08:30:03.847 GMT-0500,49.753,49.567,0.011,0.011
08.04.2021 08:30:03.898 GMT-0500,49.753,49.557,0.011,0.011
08.04.2021 08:30:03.948 GMT-0500,49.713,49.557,0.011,0.011
08.04.2021 08:30:04.106 GMT-0500,49.713,49.557,0.011,0.011
08.04.2021 08:30:04.296 GMT-0500,49.653000000000006,49.527,0.011,0.011
08.04.2021 08:30:04.557 GMT-0500,49.652,49.518,0.011,0.0075
08.04.2021 08:30:04.608 GMT-0500,49.653000000000006,49.507,0.011,0.011
08.04.2021 08:30:04.716 GMT-0500,49.652,49.508,0.011,0.011
08.04.2021 08:30:04.965 GMT-0500,49.652,49.528000000000006,0.011,0.0075
08.04.2021 08:30:06.010 GMT-0500,49.652,49.558,0.011,0.0075
08.04.2021 08:30:06.581 GMT-0500,49.652,49.558,0.011,0.011
08.04.2021 08:30:08.248 GMT-0500,49.713,49.567,0.011,0.011
08.04.2021 08:30:08.298 GMT-0500,49.713,49.507,0.011,0.011
08.04.2021 08:30:08.409 GMT-0500,49.713,49.497,0.011,0.011
08.04.2021 08:30:08.460 GMT-0500,49.713,49.586999999999996,0.011,0.011
08.04.2021 08:30:09.775 GMT-0500,49.711999999999996,49.498000000000005,0.011,0.011
08.04.2021 08:30:10.051 GMT-0500,49.711999999999996,49.568000000000005,0.011,0.0075
08.04.2021 08:30:11.590 GMT-0500,49.702,49.568000000000005,0.011,0.011
08.04.2021 08:30:11.876 GMT-0500,49.702,49.568000000000005,0.011,0.011
08.04.2021 08:30:12.804 GMT-0500,49.743,49.567,0.011,0.011
08.04.2021 08:30:12.931 GMT-0500,49.702,49.578,0.011,0.011
08.04.2021 08:30:13.130 GMT-0500,49.682,49.578,0.0008,0.011
08.04.2021 08:30:13.230 GMT-0500,49.682,49.568000000000005,0.011,0.011
08.04.2021 08:30:13.280 GMT-0500,49.682,49.578,0.011,0.011
08.04.2021 08:30:13.331 GMT-0500,49.742,49.578,0.011,0.011
08.04.2021 08:30:13.436 GMT-0500,49.742,49.588,0.011,0.011
08.04.2021 08:30:13.767 GMT-0500,49.742,49.598000000000006,0.011,0.011
08.04.2021 08:30:14.048 GMT-0500,49.742,49.608000000000004,0.011,0.011
08.04.2021 08:30:14.217 GMT-0500,49.713,49.607,0.0008,0.0075
08.04.2021 08:30:14.268 GMT-0500,49.713,49.597,0.011,0.011
08.04.2021 08:30:15.123 GMT-0500,49.711999999999996,49.608000000000004,0.011,0.0075
08.04.2021 08:30:15.174 GMT-0500,49.711999999999996,49.598000000000006,0.011,0.011
08.04.2021 08:30:16.217 GMT-0500,49.742,49.598000000000006,0.011,0.011
08.04.2021 08:30:16.317 GMT-0500,49.743,49.497,0.011,0.011
08.04.2021 08:30:16.517 GMT-0500,49.803000000000004,49.497,0.011,0.011
08.04.2021 08:30:16.567 GMT-0500,49.802,49.668000000000006,0.011,0.011
08.04.2021 08:30:16.617 GMT-0500,49.802,49.688,0.011,0.011
08.04.2021 08:30:17.165 GMT-0500,49.802,49.668000000000006,0.011,0.011
08.04.2021 08:30:17.266 GMT-0500,49.882,49.708000000000006,0.011,0.011
08.04.2021 08:30:17.454 GMT-0500,49.882,49.708000000000006,0.011,0.011
08.04.2021 08:30:18.605 GMT-0500,49.882,49.768,0.011,0.0075
08.04.2021 08:30:19.039 GMT-0500,49.883,49.766999999999996,0.011,0.011
08.04.2021 08:30:19.758 GMT-0500,49.882,49.758,0.011,0.011
08.04.2021 08:30:21.320 GMT-0500,49.882,49.768,0.011,0.0075
08.04.2021 08:30:21.767 GMT-0500,50.003,49.757,0.011,0.011
08.04.2021 08:30:22.018 GMT-0500,50.002,49.778000000000006,0.011,0.0075
08.04.2021 08:30:22.644 GMT-0500,49.873000000000005,49.757,0.011,0.011
08.04.2021 08:30:23.204 GMT-0500,49.873000000000005,49.757,0.011,0.011
08.04.2021 08:30:23.378 GMT-0500,49.872,49.758,0.011,0.011
08.04.2021 08:30:25.034 GMT-0500,49.872,49.758,0.011,0.011
08.04.2021 08:30:25.258 GMT-0500,49.872,49.758,0.011,0.011
08.04.2021 08:30:25.308 GMT-0500,49.873000000000005,49.817,0.011,0.011
08.04.2021 08:30:25.359 GMT-0500,49.883,49.757,0.011,0.011
08.04.2021 08:30:25.409 GMT-0500,49.872,49.828,0.011,0.011
08.04.2021 08:30:25.459 GMT-0500,50.002,49.848000000000006,0.011,0.011
08.04.2021 08:30:25.510 GMT-0500,49.932,49.838,0.011,0.011
08.04.2021 08:30:28.769 GMT-0500,49.923,49.836999999999996,0.011,0.011
08.04.2021 08:30:29.516 GMT-0500,49.882,49.828,0.011,0.011
08.04.2021 08:30:29.567 GMT-0500,49.882,49.828,0.011,0.011
08.04.2021 08:30:30.186 GMT-0500,49.853,49.777,0.011,0.011
08.04.2021 08:30:30.236 GMT-0500,49.822,49.758,0.011,0.011
08.04.2021 08:30:30.513 GMT-0500,49.813,49.757,0.011,0.011
08.04.2021 08:30:31.090 GMT-0500,49.802,49.758,0.011,0.011
08.04.2021 08:30:31.376 GMT-0500,49.803000000000004,49.697,0.011,0.011
08.04.2021 08:30:31.427 GMT-0500,49.802,49.698,0.011,0.011
08.04.2021 08:30:31.570 GMT-0500,49.802,49.718,0.011,0.011
08.04.2021 08:30:33.101 GMT-0500,49.802,49.698,0.011,0.011
08.04.2021 08:30:33.278 GMT-0500,49.803000000000004,49.677,0.011,0.011
08.04.2021 08:30:33.329 GMT-0500,49.763000000000005,49.677,0.011,0.011
08.04.2021 08:30:36.802 GMT-0500,49.763000000000005,49.677,0.011,0.011
08.04.2021 08:30:38.816 GMT-0500,49.762,49.698,0.011,0.011
08.04.2021 08:30:39.287 GMT-0500,49.793000000000006,49.697,0.011,0.011
08.04.2021 08:30:39.337 GMT-0500,49.792,49.708000000000006,0.011,0.011
08.04.2021 08:30:39.432 GMT-0500,49.793000000000006,49.717,0.011,0.0075
08.04.2021 08:30:39.533 GMT-0500,49.793000000000006,49.697,0.011,0.011
08.04.2021 08:30:39.767 GMT-0500,49.792,49.708000000000006,0.011,0.0075
08.04.2021 08:30:40.619 GMT-0500,49.793000000000006,49.717,0.011,0.0075
08.04.2021 08:30:40.669 GMT-0500,49.793000000000006,49.697,0.011,0.011
08.04.2021 08:30:41.036 GMT-0500,49.793000000000006,49.707,0.011,0.0075
08.04.2021 08:30:41.086 GMT-0500,49.792,49.698,0.011,0.011
08.04.2021 08:30:41.325 GMT-0500,49.792,49.708000000000006,0.011,0.011
08.04.2021 08:30:41.476 GMT-0500,49.783,49.717,0.011,0.011
08.04.2021 08:30:42.995 GMT-0500,49.833000000000006,49.717,0.011,0.011
08.04.2021 08:30:43.046 GMT-0500,49.813,49.727,0.011,0.011
08.04.2021 08:30:43.406 GMT-0500,49.812,49.738,0.011,0.0075
08.04.2021 08:30:44.516 GMT-0500,49.803000000000004,49.737,0.011,0.011
08.04.2021 08:30:44.648 GMT-0500,49.812,49.738,0.011,0.011
08.04.2021 08:30:44.898 GMT-0500,49.803000000000004,49.737,0.011,0.011
08.04.2021 08:30:50.469 GMT-0500,49.842,49.738,0.011,0.011
08.04.2021 08:30:50.519 GMT-0500,49.862,49.808,0.011,0.011
08.04.2021 08:30:50.774 GMT-0500,49.832,49.808,0.011,0.011
08.04.2021 08:30:51.473 GMT-0500,49.862,49.818000000000005,0.011,0.011
08.04.2021 08:30:51.927 GMT-0500,49.883,49.817,0.011,0.011
08.04.2021 08:30:51.977 GMT-0500,49.862,49.818000000000005,0.011,0.011
08.04.2021 08:30:52.063 GMT-0500,49.882,49.818000000000005,0.011,0.011
08.04.2021 08:30:52.715 GMT-0500,49.883,49.787,0.011,0.011
08.04.2021 08:30:52.765 GMT-0500,49.783,49.707,0.011,0.011
08.04.2021 08:30:53.760 GMT-0500,49.792,49.708000000000006,0.011,0.011
08.04.2021 08:30:53.810 GMT-0500,49.792,49.718,0.011,0.011
08.04.2021 08:30:53.861 GMT-0500,49.792,49.708000000000006,0.011,0.011
08.04.2021 08:30:54.641 GMT-0500,49.792,49.708000000000006,0.011,0.011
08.04.2021 08:30:54.742 GMT-0500,49.792,49.758,0.011,0.011
08.04.2021 08:30:55.132 GMT-0500,49.802,49.758,0.011,0.011
08.04.2021 08:30:57.813 GMT-0500,49.783,49.707,0.011,0.011
08.04.2021 08:30:57.864 GMT-0500,49.773,49.707,0.011,0.011
08.04.2021 08:31:01.048 GMT-0500,49.753,49.707,0.011,0.011
08.04.2021 08:31:01.098 GMT-0500,49.802,49.708000000000006,0.011,0.011
08.04.2021 08:31:01.149 GMT-0500,49.772,49.708000000000006,0.011,0.011
08.04.2021 08:31:01.352 GMT-0500,49.772,49.728,0.0008,0.0075
08.04.2021 08:31:01.402 GMT-0500,49.873000000000005,49.807,0.011,0.011
08.04.2021 08:31:01.503 GMT-0500,49.842,49.778000000000006,0.011,0.011
08.04.2021 08:31:01.603 GMT-0500,49.823,49.737,0.011,0.011
08.04.2021 08:31:02.259 GMT-0500,49.823,49.747,0.011,0.0075
08.04.2021 08:31:02.802 GMT-0500,49.822,49.728,0.011,0.011
08.04.2021 08:31:02.886 GMT-0500,49.813,49.727,0.0008,0.011
08.04.2021 08:31:03.450 GMT-0500,49.803000000000004,49.717,0.011,0.011
08.04.2021 08:31:03.501 GMT-0500,49.802,49.718,0.011,0.011
