Local time,Ask,Bid,AskVolume,BidVolume
08.04.2021 08:30:01.420 GMT-0500,79.793,79.497,0.001,0.001
08.04.2021 08:30:02.672 GMT-0500,79.793,79.637,0.001,0.001
08.04.2021 08:30:02.763 GMT-0500,79.792,79.61800000000001,0.001,0.001
08.04.2021 08:30:02.968 GMT-0500,79.793,79.637,0.001,0.001
08.04.2021 08:30:04.396 GMT-0500,79.913,79.787,0.001,0.001
08.04.2021 08:30:07.360 GMT-0500,79.85300000000001,79.787,0.001,0.001
08.04.2021 08:30:16.316 GMT-0500,79.852,79.788,0.001,0.001
08.04.2021 08:30:16.366 GMT-0500,79.85300000000001,79.777,0.001,0.001
08.04.2021 08:30:16.575 GMT-0500,79.85300000000001,79.767,0.001,0.001
08.04.2021 08:30:17.378 GMT-0500,79.82300000000001,79.767,0.001,0.001
08.04.2021 08:30:17.428 GMT-0500,79.85300000000001,79.747,0.001,0.001
08.04.2021 08:30:18.308 GMT-0500,79.852,79.768,0.001,0.001
08.04.2021 08:30:20.594 GMT-0500,79.842,79.75800000000001,0.001,0.001
08.04.2021 08:30:23.793 GMT-0500,79.832,79.75800000000001,0.001,0.001
08.04.2021 08:30:24.073 GMT-0500,79.842,79.75800000000001,0.001,0.001
08.04.2021 08:30:24.876 GMT-0500,79.833,79.757,0.001,0.001
08.04.2021 08:30:25.290 GMT-0500,79.833,79.767,0.001,0.001
08.04.2021 08:30:25.439 GMT-0500,79.832,79.75800000000001,0.001,0.001
08.04.2021 08:30:25.684 GMT-0500,79.843,79.757,0.001,0.001
08.04.2021 08:30:25.735 GMT-0500,79.802,79.768,0.001,0.001
08.04.2021 08:30:25.785 GMT-0500,79.822,79.75800000000001,0.001,0.001
08.04.2021 08:30:25.939 GMT-0500,79.822,79.738,0.001,0.001
08.04.2021 08:30:25.990 GMT-0500,79.82300000000001,79.747,0.001,0.001
08.04.2021 08:30:26.093 GMT-0500,79.832,79.748,0.001,0.001
08.04.2021 08:30:26.143 GMT-0500,79.832,79.768,0.001,0.001
08.04.2021 08:30:26.193 GMT-0500,79.833,79.757,0.001,0.001
08.04.2021 08:30:26.243 GMT-0500,79.833,79.767,0.001,0.001
08.04.2021 08:30:26.608 GMT-0500,79.842,79.768,0.001,0.001
08.04.2021 08:30:26.914 GMT-0500,79.863,79.767,0.001,0.001
08.04.2021 08:30:27.194 GMT-0500,79.862,79.778,0.001,0.001
08.04.2021 08:30:27.245 GMT-0500,79.862,79.768,0.001,0.001
08.04.2021 08:30:28.024 GMT-0500,79.872,79.768,0.001,0.001
08.04.2021 08:30:30.140 GMT-0500,79.862,79.778,0.001,0.001
08.04.2021 08:30:30.704 GMT-0500,79.863,79.767,0.001,0.001
08.04.2021 08:30:31.943 GMT-0500,79.863,79.787,0.001,0.001
08.04.2021 08:30:32.404 GMT-0500,79.873,79.787,0.001,0.001
08.04.2021 08:30:32.950 GMT-0500,79.803,79.767,0.001,0.001
08.04.2021 08:30:33.000 GMT-0500,79.852,79.778,0.001,0.001
08.04.2021 08:30:34.534 GMT-0500,79.863,79.777,0.001,0.001
08.04.2021 08:30:35.039 GMT-0500,79.873,79.777,0.001,0.001
08.04.2021 08:30:35.264 GMT-0500,79.862,79.778,0.001,0.001
08.04.2021 08:30:35.621 GMT-0500,79.872,79.778,0.001,0.001
08.04.2021 08:30:35.895 GMT-0500,79.863,79.777,0.001,0.001
08.04.2021 08:30:36.410 GMT-0500,79.85300000000001,79.777,0.001,0.001
08.04.2021 08:30:39.703 GMT-0500,79.873,79.777,0.001,0.001
08.04.2021 08:30:39.753 GMT-0500,79.863,79.787,0.001,0.001
08.04.2021 08:30:39.804 GMT-0500,79.873,79.787,0.001,0.001
08.04.2021 08:30:40.246 GMT-0500,79.863,79.787,0.001,0.001
08.04.2021 08:30:40.389 GMT-0500,79.862,79.778,0.001,0.001
08.04.2021 08:30:40.439 GMT-0500,79.862,79.788,0.001,0.001
08.04.2021 08:30:41.038 GMT-0500,79.822,79.748,0.001,0.001
08.04.2021 08:30:41.088 GMT-0500,79.862,79.75800000000001,0.001,0.001
08.04.2021 08:30:41.305 GMT-0500,79.863,79.747,0.001,0.001
08.04.2021 08:30:41.376 GMT-0500,79.873,79.757,0.001,0.001
08.04.2021 08:30:41.483 GMT-0500,79.852,79.75800000000001,0.001,0.001
08.04.2021 08:30:41.837 GMT-0500,79.85300000000001,79.737,0.001,0.001
08.04.2021 08:30:42.042 GMT-0500,79.852,79.748,0.001,0.001
08.04.2021 08:30:42.510 GMT-0500,79.85300000000001,79.737,0.001,0.001
08.04.2021 08:30:42.561 GMT-0500,79.842,79.748,0.001,0.001
08.04.2021 08:30:43.003 GMT-0500,79.842,79.72800000000001,0.001,0.001
08.04.2021 08:30:45.032 GMT-0500,79.842,79.738,0.001,0.001
08.04.2021 08:30:45.503 GMT-0500,79.842,79.72800000000001,0.001,0.001
08.04.2021 08:30:45.663 GMT-0500,79.843,79.697,0.001,0.001
08.04.2021 08:30:45.915 GMT-0500,79.843,79.717,0.001,0.001
08.04.2021 08:30:46.183 GMT-0500,79.843,79.707,0.001,0.001
08.04.2021 08:30:46.251 GMT-0500,79.842,79.718,0.001,0.001
08.04.2021 08:30:46.348 GMT-0500,79.862,79.708,0.001,0.001
08.04.2021 08:30:47.413 GMT-0500,79.842,79.708,0.001,0.001
08.04.2021 08:30:47.690 GMT-0500,79.843,79.717,0.001,0.001
08.04.2021 08:30:48.346 GMT-0500,79.82300000000001,79.717,0.001,0.001
08.04.2021 08:30:51.166 GMT-0500,79.813,79.717,0.001,0.001
08.04.2021 08:30:56.705 GMT-0500,79.822,79.718,0.001,0.001
08.04.2021 08:31:00.119 GMT-0500,79.803,79.707,0.001,0.001
08.04.2021 08:31:00.515 GMT-0500,79.802,79.69800000000001,0.001,0.001
08.04.2021 08:31:00.650 GMT-0500,79.802,79.678,0.001,0.001
08.04.2021 08:31:02.572 GMT-0500,79.802,79.69800000000001,0.001,0.001
08.04.2021 08:31:02.835 GMT-0500,79.802,79.688,0.001,0.001
08.04.2021 08:31:03.187 GMT-0500,79.812,79.688,0.001,0.001
08.04.2021 08:31:03.786 GMT-0500,79.812,79.678,0.001,0.001
08.04.2021 08:31:04.040 GMT-0500,79.802,79.69800000000001,0.001,0.001
08.04.2021 08:31:04.340 GMT-0500,79.813,79.697,0.001,0.001
08.04.2021 08:31:04.620 GMT-0500,79.813,79.677,0.001,0.001
08.04.2021 08:31:09.408 GMT-0500,79.812,79.688,0.001,0.001
08.04.2021 08:31:09.459 GMT-0500,79.813,79.677,0.001,0.001
08.04.2021 08:31:09.592 GMT-0500,79.812,79.688,0.001,0.001
08.04.2021 08:31:09.872 GMT-0500,79.812,79.69800000000001,0.001,0.001
08.04.2021 08:31:10.210 GMT-0500,79.812,79.688,0.001,0.001
08.04.2021 08:31:11.408 GMT-0500,79.813,79.697,0.001,0.001
08.04.2021 08:31:11.513 GMT-0500,79.812,79.688,0.001,0.001
08.04.2021 08:31:13.236 GMT-0500,79.812,79.69800000000001,0.001,0.001
08.04.2021 08:31:13.428 GMT-0500,79.813,79.687,0.001,0.001
08.04.2021 08:31:14.010 GMT-0500,79.812,79.69800000000001,0.001,0.001
08.04.2021 08:31:14.325 GMT-0500,79.813,79.737,0.001,0.001
08.04.2021 08:31:14.375 GMT-0500,79.843,79.747,0.001,0.001
08.04.2021 08:31:14.426 GMT-0500,79.863,79.757,0.001,0.001
08.04.2021 08:31:14.476 GMT-0500,79.863,79.767,0.001,0.001
08.04.2021 08:31:14.766 GMT-0500,79.873,79.767,0.001,0.001
08.04.2021 08:31:15.072 GMT-0500,79.822,79.768,0.001,0.001
08.04.2021 08:31:15.123 GMT-0500,79.843,79.777,0.001,0.001
08.04.2021 08:31:15.342 GMT-0500,79.873,79.777,0.001,0.001
08.04.2021 08:31:20.792 GMT-0500,79.893,79.807,0.001,0.001
08.04.2021 08:31:20.842 GMT-0500,79.893,79.797,0.001,0.001
08.04.2021 08:31:21.326 GMT-0500,79.903,79.797,0.001,0.001
08.04.2021 08:31:21.426 GMT-0500,79.903,79.767,0.001,0.001
08.04.2021 08:31:24.035 GMT-0500,79.902,79.778,0.001,0.001
08.04.2021 08:31:24.112 GMT-0500,79.902,79.768,0.001,0.001
08.04.2021 08:31:24.459 GMT-0500,79.872,79.768,0.001,0.001
08.04.2021 08:31:24.924 GMT-0500,79.882,79.768,0.001,0.001
08.04.2021 08:31:26.505 GMT-0500,79.873,79.767,0.001,0.001
08.04.2021 08:31:27.426 GMT-0500,79.852,79.768,0.001,0.001
08.04.2021 08:31:34.318 GMT-0500,79.863,79.767,0.001,0.001
08.04.2021 08:31:41.353 GMT-0500,79.872,79.768,0.001,0.001
08.04.2021 08:31:44.888 GMT-0500,79.862,79.768,0.001,0.001
08.04.2021 08:31:45.310 GMT-0500,79.872,79.768,0.001,0.001
08.04.2021 08:31:45.991 GMT-0500,79.862,79.768,0.001,0.001
08.04.2021 08:31:48.009 GMT-0500,79.85300000000001,79.767,0.001,0.001
08.04.2021 08:31:50.791 GMT-0500,79.872,79.768,0.001,0.001
08.04.2021 08:31:53.846 GMT-0500,79.862,79.768,0.001,0.001
08.04.2021 08:31:57.072 GMT-0500,79.852,79.75800000000001,0.001,0.001
08.04.2021 08:31:57.328 GMT-0500,79.863,79.757,0.001,0.001
08.04.2021 08:32:01.964 GMT-0500,79.862,79.768,0.001,0.001
08.04.2021 08:32:04.066 GMT-0500,79.85300000000001,79.767,0.001,0.001
08.04.2021 08:32:04.762 GMT-0500,79.863,79.767,0.001,0.001
08.04.2021 08:32:14.089 GMT-0500,79.85300000000001,79.767,0.001,0.001
08.04.2021 08:32:14.252 GMT-0500,79.85300000000001,79.787,0.001,0.001
08.04.2021 08:32:14.692 GMT-0500,79.863,79.787,0.001,0.001
08.04.2021 08:32:16.174 GMT-0500,79.85300000000001,79.787,0.001,0.001
08.04.2021 08:32:16.483 GMT-0500,79.862,79.788,0.001,0.001
08.04.2021 08:32:16.534 GMT-0500,79.85300000000001,79.787,0.001,0.001
08.04.2021 08:32:16.817 GMT-0500,79.862,79.788,0.001,0.001
08.04.2021 08:32:16.950 GMT-0500,79.862,79.808,0.001,0.001
08.04.2021 08:32:17.000 GMT-0500,79.863,79.787,0.001,0.001
08.04.2021 08:32:18.858 GMT-0500,79.862,79.798,0.001,0.001
08.04.2021 08:32:19.015 GMT-0500,79.873,79.797,0.001,0.001
08.04.2021 08:32:19.367 GMT-0500,79.872,79.788,0.001,0.001
08.04.2021 08:32:19.471 GMT-0500,79.872,79.798,0.001,0.001
08.04.2021 08:32:20.222 GMT-0500,79.872,79.788,0.001,0.001
08.04.2021 08:32:22.207 GMT-0500,79.88300000000001,79.787,0.001,0.001
08.04.2021 08:32:25.715 GMT-0500,79.873,79.787,0.001,0.001
08.04.2021 08:32:25.796 GMT-0500,79.88300000000001,79.787,0.001,0.001
