Local time,Ask,Bid,AskVolume,BidVolume
06.04.2021 08:30:00.749 GMT-0500,360.80300000000005,359.49699999999996,0.011,0.011
06.04.2021 08:30:01.159 GMT-0500,360.00300000000004,359.49699999999996,0.0008,0.011
06.04.2021 08:30:01.282 GMT-0500,359.75199999999995,359.49800000000005,0.0008,0.011
06.04.2021 08:30:01.332 GMT-0500,360.00300000000004,359.30699999999996,0.011,0.011
06.04.2021 08:30:01.433 GMT-0500,359.89300000000003,358.825,0.0008,0.0075
06.04.2021 08:30:01.534 GMT-0500,359.603,359.207,0.011,0.011
06.04.2021 08:30:01.584 GMT-0500,359.532,359.00800000000004,0.011,0.011
06.04.2021 08:30:01.635 GMT-0500,360.00300000000004,359.007,0.011,0.011
06.04.2021 08:30:01.735 GMT-0500,360.00300000000004,358.29699999999997,0.011,0.011
06.04.2021 08:30:01.786 GMT-0500,359.593,358.29699999999997,0.011,0.011
06.04.2021 08:30:02.317 GMT-0500,359.592,359.00800000000004,0.011,0.011
06.04.2021 08:30:02.368 GMT-0500,359.19300000000004,358.29699999999997,0.011,0.011
06.04.2021 08:30:02.468 GMT-0500,359.152,358.29800000000006,0.011,0.011
06.04.2021 08:30:02.976 GMT-0500,359.49300000000005,359.147,0.011,0.011
06.04.2021 08:30:03.168 GMT-0500,359.32300000000004,358.697,0.011,0.011
06.04.2021 08:30:03.269 GMT-0500,359.49300000000005,358.697,0.011,0.011
06.04.2021 08:30:03.654 GMT-0500,359.49199999999996,358.99800000000005,0.011,0.0008
06.04.2021 08:30:04.516 GMT-0500,359.49199999999996,359.01800000000003,0.011,0.0008
06.04.2021 08:30:07.539 GMT-0500,359.49300000000005,359.027,0.011,0.0008
06.04.2021 08:30:08.518 GMT-0500,359.49199999999996,359.04800000000006,0.011,0.011
06.04.2021 08:30:09.514 GMT-0500,359.49199999999996,359.05800000000005,0.011,0.0075
06.04.2021 08:30:11.206 GMT-0500,359.48199999999997,359.05800000000005,0.0008,0.011
06.04.2021 08:30:11.564 GMT-0500,359.48199999999997,358.788,0.011,0.011
06.04.2021 08:30:14.415 GMT-0500,359.48199999999997,359.07800000000003,0.011,0.0008
06.04.2021 08:30:17.443 GMT-0500,360.00199999999995,359.07800000000003,0.011,0.011
06.04.2021 08:30:17.494 GMT-0500,360.00300000000004,359.11699999999996,0.011,0.011
06.04.2021 08:30:21.048 GMT-0500,360.00300000000004,359.457,0.011,0.011
06.04.2021 08:30:32.519 GMT-0500,359.86300000000006,359.457,0.011,0.011
06.04.2021 08:30:32.569 GMT-0500,359.99199999999996,359.458,0.011,0.011
06.04.2021 08:30:35.639 GMT-0500,360.80300000000005,359.457,0.011,0.011
06.04.2021 08:30:35.758 GMT-0500,360.80300000000005,359.11699999999996,0.011,0.011
06.04.2021 08:30:35.893 GMT-0500,360.80199999999996,359.51800000000003,0.011,0.0075
06.04.2021 08:30:48.973 GMT-0500,360.80199999999996,359.648,0.011,0.0008
06.04.2021 08:30:49.074 GMT-0500,360.80199999999996,359.51800000000003,0.011,0.011
06.04.2021 08:30:49.227 GMT-0500,360.80199999999996,359.55800000000005,0.011,0.011
06.04.2021 08:30:52.538 GMT-0500,360.80199999999996,359.57800000000003,0.011,0.011
06.04.2021 08:31:04.387 GMT-0500,360.80300000000005,359.11699999999996,0.011,0.011
06.04.2021 08:31:04.702 GMT-0500,360.80300000000005,359.42699999999996,0.011,0.0008
06.04.2021 08:31:04.803 GMT-0500,359.99199999999996,359.42800000000005,0.011,0.011
06.04.2021 08:31:06.503 GMT-0500,359.99199999999996,359.11800000000005,0.011,0.011
06.04.2021 08:31:06.781 GMT-0500,359.99199999999996,359.44800000000004,0.011,0.011
06.04.2021 08:31:13.004 GMT-0500,359.99300000000005,359.457,0.011,0.0008
06.04.2021 08:31:21.505 GMT-0500,359.99199999999996,359.468,0.011,0.0008
06.04.2021 08:31:25.982 GMT-0500,359.792,359.468,0.0075,0.011
06.04.2021 08:31:26.089 GMT-0500,359.99199999999996,359.468,0.011,0.011
06.04.2021 08:31:34.673 GMT-0500,359.99199999999996,359.598,0.011,0.0075
06.04.2021 08:31:37.210 GMT-0500,359.86199999999997,359.598,0.0008,0.011
06.04.2021 08:31:37.260 GMT-0500,359.99199999999996,359.598,0.011,0.011
06.04.2021 08:31:50.106 GMT-0500,359.99300000000005,359.11699999999996,0.011,0.011
06.04.2021 08:31:50.641 GMT-0500,359.99199999999996,359.54800000000006,0.011,0.0008
06.04.2021 08:31:58.435 GMT-0500,359.99199999999996,359.398,0.011,0.011
06.04.2021 08:31:58.870 GMT-0500,359.99199999999996,359.54800000000006,0.011,0.0075
06.04.2021 08:32:05.604 GMT-0500,360.80199999999996,359.63800000000003,0.011,0.011
06.04.2021 08:32:05.655 GMT-0500,360.80300000000005,359.54699999999997,0.011,0.011
06.04.2021 08:32:05.756 GMT-0500,360.80199999999996,359.718,0.011,0.011
06.04.2021 08:32:05.955 GMT-0500,360.80199999999996,359.898,0.011,0.0008
06.04.2021 08:32:06.189 GMT-0500,360.80300000000005,359.93699999999995,0.011,0.0008
06.04.2021 08:32:07.385 GMT-0500,360.80300000000005,359.757,0.011,0.011
06.04.2021 08:32:07.516 GMT-0500,360.80300000000005,359.957,0.011,0.0008
06.04.2021 08:32:10.760 GMT-0500,360.80300000000005,359.99699999999996,0.011,0.0008
06.04.2021 08:32:10.940 GMT-0500,360.80199999999996,359.958,0.011,0.011
06.04.2021 08:32:12.053 GMT-0500,360.80199999999996,360.00800000000004,0.011,0.0075
06.04.2021 08:32:17.834 GMT-0500,360.80300000000005,360.027,0.011,0.0008
06.04.2021 08:32:25.015 GMT-0500,360.80300000000005,359.947,0.011,0.011
06.04.2021 08:32:26.394 GMT-0500,360.48199999999997,359.94800000000004,0.0075,0.011
06.04.2021 08:32:26.444 GMT-0500,360.792,359.94800000000004,0.011,0.011
06.04.2021 08:32:27.453 GMT-0500,360.80300000000005,359.947,0.011,0.011
06.04.2021 08:32:31.018 GMT-0500,360.80199999999996,359.99800000000005,0.011,0.011
06.04.2021 08:32:32.247 GMT-0500,360.80199999999996,360.04800000000006,0.011,0.0075
06.04.2021 08:32:37.166 GMT-0500,360.80300000000005,360.087,0.011,0.0008
06.04.2021 08:32:37.216 GMT-0500,360.80300000000005,360.04699999999997,0.011,0.011
06.04.2021 08:32:37.856 GMT-0500,360.18300000000005,360.04699999999997,0.011,0.011
06.04.2021 08:32:37.906 GMT-0500,360.072,359.11800000000005,0.011,0.011
06.04.2021 08:32:37.957 GMT-0500,360.07300000000004,359.587,0.011,0.011
06.04.2021 08:32:39.566 GMT-0500,360.07300000000004,359.11699999999996,0.011,0.011
06.04.2021 08:32:39.748 GMT-0500,360.00300000000004,359.11699999999996,0.0075,0.011
06.04.2021 08:32:40.880 GMT-0500,360.00300000000004,359.60699999999997,0.011,0.011
06.04.2021 08:32:48.818 GMT-0500,360.00199999999995,359.57800000000003,0.011,0.011
06.04.2021 08:32:54.301 GMT-0500,360.00300000000004,359.62699999999995,0.011,0.011
06.04.2021 08:32:55.078 GMT-0500,360.00300000000004,359.647,0.011,0.0008
06.04.2021 08:32:55.729 GMT-0500,360.00199999999995,359.658,0.011,0.0075
06.04.2021 08:32:56.427 GMT-0500,360.00199999999995,359.66800000000006,0.011,0.0075
06.04.2021 08:33:00.096 GMT-0500,360.00300000000004,359.647,0.011,0.011
06.04.2021 08:33:00.147 GMT-0500,360.00199999999995,359.69800000000004,0.011,0.011
06.04.2021 08:33:00.267 GMT-0500,360.00199999999995,359.718,0.011,0.011
06.04.2021 08:33:00.374 GMT-0500,360.00199999999995,359.76800000000003,0.011,0.011
06.04.2021 08:33:02.266 GMT-0500,360.00300000000004,359.397,0.011,0.011
06.04.2021 08:33:02.393 GMT-0500,360.00199999999995,359.74800000000005,0.011,0.0008
06.04.2021 08:33:09.926 GMT-0500,359.913,359.74699999999996,0.0008,0.011
