time,ask,bid,ticker
1614006262595000000,20.372,20.348,AAL
1614006262769000000,20.363,20.347,AAL
1614006262970000000,20.373,20.347,AAL
1614006263070000000,20.363,20.347,AAL
1614006263218000000,20.372,20.358,AAL
1614006263415000000,319.123,318.607,GS
1614006263541000000,20.382,20.368,AAL
1614006263591000000,20.382,20.358,AAL
1614006263925000000,20.392,20.378,AAL
1614006263975000000,20.413,20.387,AAL
1614006264026000000,20.403,20.387,AAL
1614006264081000000,20.402,20.378,AAL
1614006264117000000,319.122,319.058,GS
1614006264167000000,319.243,319.057,GS
1614006264182000000,20.402,20.388,AAL
1614006264217000000,319.242,319.068,GS
1614006264282000000,20.402,20.378,AAL
1614006264318000000,319.243,319.057,GS
1614006264500000000,319.212,318.808,GS
1614006264674000000,20.393,20.377,AAL
1614006264867000000,20.393,20.367,AAL
1614006264918000000,20.383,20.367,AAL
1614006265830000000,20.393,20.377,AAL
1614006266013000000,20.393,20.367,AAL
1614006266382000000,20.393,20.377,AAL
1614006266521000000,20.403,20.377,AAL
1614006266735000000,319.212,318.988,GS
1614006266754000000,20.392,20.368,AAL
1614006266997000000,20.382,20.368,AAL
1614006267106000000,20.392,20.368,AAL
1614006267658000000,20.393,20.377,AAL
1614006267985000000,20.383,20.367,AAL
1614006268135000000,20.413,20.397,AAL
1614006268981000000,20.422,20.408,AAL
1614006269082000000,20.422,20.398,AAL
1614006269221000000,20.423,20.407,AAL
1614006269328000000,20.433,20.407,AAL
1614006269428000000,20.432,20.418,AAL
1614006269717000000,20.433,20.407,AAL
1614006269767000000,20.433,20.417,AAL
1614006275155000000,20.423,20.407,AAL
1614006276124000000,20.412000000000003,20.398,AAL
1614006276203000000,319.213,318.837,GS
1614006276239000000,20.403,20.377,AAL
1614006276254000000,319.212,318.978,GS
1614006276413000000,20.393,20.377,AAL
1614006276452000000,319.212,318.988,GS
1614006277401000000,20.402,20.388,AAL
1614006277605000000,20.412000000000003,20.388,AAL
1614006277656000000,20.402,20.388,AAL
1614006278159000000,20.403,20.377,AAL
1614006278702000000,20.403,20.387,AAL
1614006279188000000,20.402,20.378,AAL
1614006279362000000,20.403,20.387,AAL
1614006279706000000,319.213,318.937,GS
1614006281887000000,20.392,20.378,AAL
1614006281988000000,20.392,20.368,AAL
1614006282308000000,20.382,20.368,AAL
1614006283890000000,20.393,20.377,AAL
1614006284254000000,20.402,20.388,AAL
1614006284304000000,20.402,20.378,AAL
1614006284676000000,20.403,20.387,AAL
1614006284741000000,20.402,20.378,AAL
1614006284767000000,319.212,318.988,GS
1614006284892000000,20.393,20.377,AAL
1614006285053000000,319.213,318.837,GS
1614006285103000000,319.212,318.938,GS
1614006286908000000,20.393,20.367,AAL
1614006287926000000,20.392,20.378,AAL
1614006288231000000,319.212,318.998,GS
1614006288778000000,319.213,318.837,GS
1614006288860000000,319.213,318.947,GS
1614006289519000000,319.212,318.998,GS
1614006289669000000,20.413,20.397,AAL
1614006289820000000,20.402,20.388,AAL
1614006289870000000,20.413,20.387,AAL
1614006290291000000,319.213,318.837,GS
1614006290349000000,319.213,318.947,GS
1614006290364000000,20.403,20.387,AAL
1614006290548000000,20.413,20.397,AAL
1614006290648000000,20.413,20.387,AAL
1614006290699000000,20.412000000000003,20.398,AAL
1614006291844000000,20.422,20.408,AAL
1614006292004000000,20.423,20.397,AAL
1614006292831000000,20.413,20.397,AAL
1614006293159000000,319.212,318.998,GS
1614006293214000000,20.422,20.408,AAL
1614006293291000000,319.212,319.058,GS
1614006293393000000,319.213,319.067,GS
1614006293820000000,319.213,319.047,GS
1614006293920000000,319.213,319.007,GS
1614006293970000000,319.212,319.068,GS
1614006294247000000,20.413,20.397,AAL
1614006294410000000,20.422,20.408,AAL
1614006294897000000,20.422,20.398,AAL
1614006295073000000,20.423,20.407,AAL
1614006296542000000,319.213,319.077,GS
1614006297040000000,319.212,319.018,GS
1614006297720000000,319.212,319.088,GS
1614006298140000000,319.113,319.087,GS
1614006298157000000,20.413,20.397,AAL
1614006298190000000,319.212,318.958,GS
1614006298277000000,319.182,318.958,GS
1614006298535000000,20.402,20.388,AAL
1614006299679000000,20.392,20.378,AAL
1614006300335000000,319.182,318.988,GS
1614006300386000000,319.182,318.958,GS
1614006302058000000,319.182,318.988,GS
1614006302177000000,319.183,318.997,GS
1614006302696000000,20.402,20.378,AAL
1614006303298000000,20.393,20.377,AAL
1614006303752000000,319.082,318.998,GS
1614006303802000000,319.182,318.958,GS
1614006304065000000,319.153,318.957,GS
1614006304506000000,319.133,318.96700000000004,GS
1614006305467000000,319.133,318.887,GS
1614006305584000000,319.073,318.887,GS
1614006306362000000,319.073,318.897,GS
1614006306476000000,319.072,318.828,GS
1614006306527000000,319.072,318.878,GS
1614006306664000000,319.073,318.827,GS
1614006306714000000,319.072,318.898,GS
1614006308040000000,319.073,318.937,GS
1614006308091000000,319.073,318.897,GS
1614006309060000000,319.062,318.898,GS
1614006309077000000,20.403,20.387,AAL
1614006309258000000,20.412000000000003,20.398,AAL
1614006309359000000,20.413,20.387,AAL
1614006310191000000,20.413,20.397,AAL
1614006310397000000,20.413,20.387,AAL
1614006310692000000,20.403,20.387,AAL
1614006310899000000,20.413,20.387,AAL
1614006311623000000,20.413,20.397,AAL
1614006311972000000,20.403,20.387,AAL
1614006312073000000,20.412000000000003,20.388,AAL
1614006312123000000,20.413,20.397,AAL
1614006312224000000,20.422,20.398,AAL
1614006312274000000,20.412000000000003,20.398,AAL
1614006312333000000,20.423,20.397,AAL
1614006313102000000,20.413,20.397,AAL
1614006313564000000,20.423,20.397,AAL
1614006313615000000,20.423,20.407,AAL
1614006314443000000,20.432,20.418,AAL
1614006314954000000,20.432,20.408,AAL
1614006315014000000,20.432,20.418,AAL
1614006316305000000,20.443,20.427,AAL
1614006316406000000,20.453,20.437,AAL
1614006317332000000,20.452,20.428,AAL
1614006317723000000,20.453,20.437,AAL
1614006318089000000,20.442,20.428,AAL
1614006318190000000,20.453,20.437,AAL
1614006318910000000,20.463,20.437,AAL
1614006318960000000,20.463,20.447,AAL
1614006319111000000,20.453,20.437,AAL
1614006319336000000,20.463,20.437,AAL
1614006319883000000,20.463,20.447,AAL
1614006320302000000,20.453,20.437,AAL
1614006320559000000,20.463,20.447,AAL
1614006320660000000,20.462,20.438,AAL
1614006320915000000,20.463,20.447,AAL
1614006321016000000,20.473,20.447,AAL
1614006321048000000,319.063,318.90700000000004,GS
1614006321066000000,20.463,20.447,AAL
1614006321186000000,20.473,20.447,AAL
1614006321287000000,20.463,20.447,AAL
1614006321459000000,20.472,20.448,AAL
1614006321670000000,20.473,20.457,AAL
1614006321921000000,20.482,20.468,AAL
1614006321972000000,20.482,20.458,AAL
1614006322075000000,20.472,20.458,AAL
1614006322269000000,20.483,20.467,AAL
1614006322319000000,20.482,20.458,AAL
1614006322414000000,20.482,20.468,AAL
1614006323732000000,20.483,20.457,AAL
1614006324235000000,20.473,20.457,AAL
1614006324536000000,318.962,318.908,GS
1614006324586000000,319.062,318.768,GS
1614006324637000000,318.952,318.768,GS
1614006324749000000,318.952,318.808,GS
1614006325107000000,318.962,318.878,GS
1614006325158000000,318.963,318.817,GS
1614006325519000000,318.962,318.878,GS
1614006325569000000,318.962,318.818,GS
1614006327447000000,318.985,318.918,GS
1614006327497000000,319.233,318.877,GS
1614006328412000000,319.232,318.818,GS
1614006328513000000,319.242,318.818,GS
1614006328866000000,20.483,20.467,AAL
1614006329174000000,20.482,20.458,AAL
1614006329480000000,319.163,318.91700000000003,GS
1614006329521000000,20.482,20.468,AAL
1614006329531000000,319.163,318.817,GS
1614006331442000000,20.492,20.478,AAL
1614006334504000000,319.153,318.817,GS
1614006334859000000,319.16200000000003,318.818,GS
1614006335601000000,319.153,318.817,GS
1614006335613000000,20.483,20.467,AAL
1614006335701000000,319.16200000000003,318.818,GS
1614006337191000000,20.472,20.458,AAL
1614006338445000000,20.463,20.447,AAL
1614006340909000000,20.453,20.437,AAL
1614006341494000000,20.443,20.427,AAL
1614006341673000000,20.442,20.418,AAL
1614006341723000000,20.433,20.417,AAL
1614006341950000000,20.443,20.417,AAL
1614006342036000000,20.432,20.418,AAL
1614006342340000000,20.443,20.417,AAL
1614006342637000000,20.432,20.418,AAL
1614006343851000000,318.982,318.818,GS
1614006344129000000,318.962,318.818,GS
1614006344311000000,20.443,20.417,AAL
1614006345299000000,20.433,20.417,AAL
1614006345435000000,20.453,20.427,AAL
1614006345589000000,20.453,20.437,AAL
1614006345639000000,20.453,20.427,AAL
1614006346102000000,20.442,20.428,AAL
1614006346369000000,20.453,20.427,AAL
1614006346577000000,20.453,20.437,AAL
1614006346727000000,20.452,20.428,AAL
1614006346778000000,20.453,20.437,AAL
1614006347839000000,20.462,20.448,AAL
1614006348768000000,20.472,20.458,AAL
1614006349894000000,318.982,318.888,GS
1614006349945000000,318.982,318.818,GS
1614006350284000000,20.492,20.468,AAL
1614006350335000000,20.482,20.468,AAL
1614006350643000000,20.492,20.478,AAL
1614006350918000000,20.493,20.467,AAL
1614006350968000000,20.482,20.468,AAL
1614006351408000000,20.492,20.468,AAL
1614006351557000000,20.482,20.468,AAL
1614006353163000000,319.233,318.947,GS
1614006353289000000,319.232,318.938,GS
1614006353772000000,319.242,318.938,GS
1614006354513000000,319.242,318.878,GS
1614006354544000000,20.482,20.458,AAL
1614006354594000000,20.483,20.467,AAL
1614006354823000000,319.232,318.878,GS
1614006354923000000,319.243,318.877,GS
1614006355136000000,319.22200000000004,318.878,GS
1614006355208000000,20.482,20.458,AAL
1614006355258000000,20.483,20.467,AAL
1614006356331000000,319.223,319.057,GS
1614006356381000000,319.242,319.018,GS
1614006356381000000,20.493,20.467,AAL
1614006356720000000,319.242,319.165,GS
1614006356770000000,319.242,319.008,GS
1614006356771000000,20.483,20.467,AAL
1614006357581000000,319.242,319.098,GS
1614006358678000000,20.492,20.468,AAL
1614006359364000000,20.483,20.467,AAL
1614006359812000000,319.243,319.017,GS
1614006359862000000,319.242,319.118,GS
1614006359913000000,319.513,319.197,GS
1614006360013000000,319.523,319.117,GS
1614006360064000000,319.462,319.198,GS
1614006360537000000,20.492,20.468,AAL
1614006360752000000,20.482,20.468,AAL
1614006360795000000,319.263,319.197,GS
1614006360845000000,319.29200000000003,319.018,GS
1614006360969000000,319.293,319.107,GS
1614006361553000000,319.29200000000003,319.128,GS
1614006363100000000,319.29200000000003,319.138,GS
1614006363151000000,319.393,319.127,GS
1614006364187000000,20.492,20.478,AAL
1614006365123000000,319.392,319.138,GS
1614006365408000000,319.522,319.358,GS
1614006365480000000,319.523,319.34700000000004,GS
1614006365979000000,20.502,20.488000000000003,AAL
1614006366129000000,20.493,20.477,AAL
1614006366240000000,20.502,20.488000000000003,AAL
1614006367709000000,319.522,319.368,GS
1614006368056000000,20.512,20.488000000000003,AAL
1614006368106000000,20.503000000000004,20.487,AAL
1614006368226000000,20.493,20.477,AAL
1614006368371000000,319.522,319.378,GS
1614006368421000000,319.523,319.367,GS
1614006368981000000,20.502,20.488000000000003,AAL
1614006369057000000,319.522,319.378,GS
1614006369275000000,319.523,319.367,GS
1614006370450000000,319.523,319.377,GS
1614006370576000000,319.522,319.428,GS
1614006370627000000,319.522,319.368,GS
1614006371365000000,319.523,319.377,GS
1614006371415000000,319.612,319.458,GS
1614006371466000000,319.612,319.378,GS
1614006371967000000,20.513,20.497,AAL
1614006373618000000,20.523000000000003,20.507,AAL
1614006374023000000,319.612,319.585,GS
1614006374074000000,319.813,319.377,GS
1614006374134000000,319.813,319.437,GS
1614006374682000000,319.812,319.548,GS
1614006374768000000,20.532,20.508000000000003,AAL
1614006374919000000,20.522,20.508000000000003,AAL
1614006375173000000,319.812,319.438,GS
1614006375199000000,20.532,20.508000000000003,AAL
1614006375223000000,319.812,319.498,GS
1614006375250000000,20.523000000000003,20.507,AAL
1614006375982000000,20.532,20.508000000000003,AAL
1614006376082000000,20.523000000000003,20.507,AAL
1614006376425000000,20.533,20.507,AAL
1614006376443000000,319.813,319.557,GS
1614006376475000000,20.522,20.508000000000003,AAL
1614006376493000000,320.002,319.558,GS
1614006376543000000,319.992,319.558,GS
1614006376578000000,20.532,20.518,AAL
1614006376594000000,320.002,319.558,GS
1614006377137000000,319.992,319.648,GS
1614006377188000000,320.003,319.437,GS
1614006377980000000,20.542,20.528,AAL
1614006378109000000,320.003,319.527,GS
1614006378131000000,20.552,20.538000000000004,AAL
1614006378452000000,319.952,319.528,GS
1614006381567000000,319.762,319.528,GS
1614006381617000000,319.903,319.527,GS
1614006382322000000,319.883,319.527,GS
1614006382677000000,20.563,20.547,AAL
1614006383577000000,319.813,319.527,GS
1614006383853000000,319.813,319.607,GS
1614006383903000000,319.813,319.527,GS
1614006384424000000,20.572,20.558000000000003,AAL
1614006384474000000,20.572,20.548,AAL
1614006384825000000,20.572,20.558000000000003,AAL
1614006385378000000,319.813,319.627,GS
1614006385428000000,319.902,319.568,GS
1614006385612000000,319.893,319.567,GS
1614006385776000000,319.903,319.567,GS
1614006385931000000,319.903,319.527,GS
1614006386350000000,320.003,319.527,GS
1614006386764000000,20.573000000000004,20.547,AAL
1614006386973000000,319.993,319.627,GS
1614006387024000000,319.992,319.568,GS
1614006387074000000,319.822,319.568,GS
1614006387104000000,20.572,20.558000000000003,AAL
1614006387272000000,20.573000000000004,20.547,AAL
1614006387355000000,20.572,20.558000000000003,AAL
1614006388242000000,319.823,319.527,GS
1614006390093000000,20.583,20.567,AAL
1614006390425000000,20.583,20.557,AAL
1614006390609000000,20.582,20.568,AAL
1614006391689000000,319.733,319.527,GS
1614006391740000000,319.822,319.528,GS
1614006392030000000,319.893,319.527,GS
1614006392080000000,319.812,319.528,GS
1614006392243000000,20.592,20.578000000000003,AAL
1614006392313000000,20.592,20.568,AAL
1614006392532000000,20.592,20.578000000000003,AAL
1614006392675000000,319.813,319.567,GS
1614006392725000000,319.812,319.528,GS
1614006395011000000,319.813,319.567,GS
1614006396013000000,319.813,319.527,GS
1614006396443000000,20.603,20.587,AAL
1614006396543000000,20.603,20.577,AAL
1614006396586000000,319.813,319.517,GS
1614006396827000000,20.602,20.588,AAL
1614006396927000000,20.602,20.578000000000003,AAL
1614006397537000000,319.813,319.567,GS
1614006397684000000,20.602,20.588,AAL
1614006398587000000,319.813,319.41700000000003,GS
1614006398638000000,319.812,319.518,GS
1614006400033000000,20.612,20.588,AAL
1614006400518000000,20.602,20.588,AAL
1614006400683000000,319.812,319.568,GS
1614006401241000000,319.812,319.418,GS
1614006401303000000,319.812,319.518,GS
1614006402484000000,319.672,319.518,GS
1614006402871000000,319.672,319.568,GS
1614006402875000000,20.592,20.578000000000003,AAL
1614006403361000000,20.582,20.568,AAL
1614006403462000000,20.592,20.568,AAL
1614006403772000000,319.672,319.578,GS
1614006403772000000,20.593000000000004,20.577,AAL
1614006404268000000,319.883,319.617,GS
1614006404319000000,319.892,319.578,GS
1614006404782000000,319.882,319.578,GS
1614006404896000000,319.892,319.578,GS
1614006404946000000,319.743,319.577,GS
1614006404997000000,319.893,319.577,GS
1614006405263000000,319.892,319.568,GS
1614006405309000000,20.582,20.558000000000003,AAL
1614006405314000000,319.802,319.568,GS
1614006405601000000,20.572,20.558000000000003,AAL
1614006405987000000,319.663,319.567,GS
1614006406037000000,319.79200000000003,319.568,GS
1614006406137000000,319.742,319.418,GS
1614006406338000000,319.79200000000003,319.418,GS
1614006406338000000,20.583,20.557,AAL
1614006406441000000,319.742,319.418,GS
1614006406681000000,20.573000000000004,20.557,AAL
1614006406981000000,20.572,20.548,AAL
1614006407206000000,20.573000000000004,20.557,AAL
1614006407256000000,20.572,20.548,AAL
1614006407426000000,20.562,20.548,AAL
1614006407438000000,319.802,319.418,GS
1614006407488000000,319.743,319.41700000000003,GS
1614006407693000000,20.563,20.537,AAL
1614006407725000000,319.732,319.418,GS
1614006407744000000,20.553,20.537,AAL
1614006408246000000,319.72200000000004,319.418,GS
1614006408346000000,319.732,319.418,GS
1614006409194000000,20.562,20.548,AAL
1614006409661000000,319.733,319.267,GS
1614006410224000000,319.732,319.278,GS
1614006410328000000,20.562,20.538000000000004,AAL
1614006411153000000,20.562,20.548,AAL
1614006411214000000,319.733,319.567,GS
1614006411256000000,20.553,20.537,AAL
1614006411265000000,319.733,319.517,GS
1614006411513000000,20.552,20.528,AAL
1614006411642000000,319.803,319.517,GS
1614006411693000000,319.732,319.518,GS
1614006411806000000,20.552,20.538000000000004,AAL
1614006412043000000,319.802,319.518,GS
1614006412095000000,319.733,319.517,GS
1614006412687000000,20.563,20.537,AAL
1614006412997000000,20.563,20.547,AAL
1614006413377000000,20.563,20.537,AAL
1614006413427000000,20.563,20.547,AAL
1614006413642000000,20.563,20.537,AAL
1614006413815000000,20.562,20.548,AAL
1614006414273000000,20.573000000000004,20.557,AAL
1614006414524000000,20.572,20.548,AAL
1614006414574000000,20.572,20.558000000000003,AAL
1614006414741000000,20.572,20.548,AAL
1614006414884000000,20.573000000000004,20.557,AAL
1614006415403000000,319.723,319.517,GS
1614006415950000000,20.582,20.558000000000003,AAL
1614006416164000000,20.583,20.567,AAL
1614006416214000000,20.582,20.558000000000003,AAL
1614006416366000000,20.572,20.558000000000003,AAL
1614006416484000000,20.583,20.567,AAL
1614006416765000000,20.582,20.558000000000003,AAL
1614006416893000000,20.583,20.567,AAL
1614006417026000000,20.582,20.558000000000003,AAL
1614006417728000000,20.582,20.568,AAL
1614006418623000000,20.592,20.578000000000003,AAL
1614006418773000000,20.592,20.568,AAL
1614006419161000000,319.703,319.517,GS
1614006419180000000,20.592,20.578000000000003,AAL
1614006419211000000,319.72200000000004,319.518,GS
1614006419261000000,319.723,319.547,GS
1614006419280000000,20.572,20.548,AAL
1614006419330000000,20.573000000000004,20.557,AAL
1614006419431000000,20.572,20.548,AAL
1614006419676000000,20.573000000000004,20.557,AAL
1614006421057000000,319.713,319.547,GS
1614006422032000000,20.583,20.567,AAL
1614006422139000000,20.592,20.578000000000003,AAL
1614006422249000000,319.712,319.558,GS
1614006423055000000,319.713,319.547,GS
1614006424080000000,20.592,20.568,AAL
1614006424850000000,20.582,20.568,AAL
1614006425001000000,20.572,20.558000000000003,AAL
1614006425057000000,319.702,319.548,GS
1614006425418000000,20.572,20.548,AAL
1614006425564000000,20.562,20.548,AAL
1614006425907000000,20.553,20.537,AAL
1614006426009000000,20.562,20.538000000000004,AAL
1614006426383000000,20.553,20.537,AAL
1614006426659000000,20.563,20.537,AAL
1614006427253000000,20.563,20.547,AAL
1614006427403000000,20.553,20.537,AAL
1614006427504000000,20.542,20.528,AAL
1614006427554000000,20.552,20.528,AAL
1614006427611000000,20.543000000000003,20.527,AAL
1614006427892000000,20.552,20.528,AAL
1614006427947000000,20.543000000000003,20.527,AAL
1614006428528000000,20.533,20.517,AAL
1614006428678000000,20.543000000000003,20.517,AAL
1614006428824000000,20.533,20.517,AAL
1614006429115000000,20.542,20.518,AAL
1614006429372000000,20.533,20.517,AAL
1614006429515000000,319.763,319.547,GS
1614006429807000000,319.762,319.598,GS
1614006429857000000,319.84200000000004,319.558,GS
1614006429929000000,319.803,319.557,GS
1614006430090000000,20.522,20.508000000000003,AAL
1614006430631000000,20.523000000000003,20.497,AAL
1614006430880000000,20.522,20.508000000000003,AAL
1614006431440000000,20.522,20.498,AAL
1614006431490000000,20.523000000000003,20.507,AAL
1614006432001000000,20.532,20.508000000000003,AAL
1614006432367000000,319.803,319.66700000000003,GS
1614006432392000000,20.532,20.518,AAL
1614006432418000000,319.802,319.548,GS
1614006432443000000,20.532,20.508000000000003,AAL
1614006432717000000,20.522,20.508000000000003,AAL
1614006432767000000,20.532,20.508000000000003,AAL
1614006432876000000,20.532,20.518,AAL
1614006433017000000,20.542,20.518,AAL
1614006433391000000,319.803,319.447,GS
1614006433678000000,319.803,319.72700000000003,GS
1614006433725000000,20.533,20.517,AAL
1614006433728000000,319.883,319.447,GS
1614006433778000000,319.883,319.587,GS
1614006434764000000,319.882,319.728,GS
1614006434913000000,319.883,319.857,GS
1614006434964000000,320.003,319.72700000000003,GS
1614006435014000000,320.003,319.877,GS
1614006435065000000,320.003,319.72700000000003,GS
1614006436272000000,320.003,319.837,GS
1614006436414000000,20.533,20.507,AAL
1614006436954000000,20.532,20.518,AAL
1614006437299000000,320.003,319.78700000000003,GS
1614006438170000000,319.913,319.78700000000003,GS
1614006438220000000,320.003,319.71700000000004,GS
1614006438278000000,319.923,319.71700000000004,GS
1614006438328000000,319.97200000000004,319.718,GS
1614006438348000000,20.542,20.518,AAL
1614006438378000000,319.973,319.72700000000003,GS
1614006438632000000,20.533,20.517,AAL
1614006438762000000,319.962,319.728,GS
1614006438831000000,20.543000000000003,20.527,AAL
1614006439136000000,319.893,319.72700000000003,GS
1614006439186000000,319.97200000000004,319.728,GS
1614006439359000000,20.543000000000003,20.517,AAL
1614006439409000000,20.533,20.517,AAL
1614006440149000000,319.922,319.728,GS
1614006440407000000,20.522,20.508000000000003,AAL
1614006440451000000,319.983,319.72700000000003,GS
1614006440853000000,20.522,20.498,AAL
1614006441381000000,319.942,319.728,GS
1614006442180000000,319.892,319.728,GS
1614006442217000000,20.512,20.498,AAL
1614006442368000000,20.503000000000004,20.487,AAL
1614006446232000000,20.512,20.498,AAL
1614006446737000000,319.892,319.778,GS
1614006447434000000,20.523000000000003,20.507,AAL
1614006447535000000,20.533,20.507,AAL
1614006447585000000,20.523000000000003,20.507,AAL
1614006447635000000,20.533,20.507,AAL
1614006447686000000,20.522,20.508000000000003,AAL
1614006447736000000,20.533,20.507,AAL
1614006447786000000,20.522,20.508000000000003,AAL
1614006448068000000,20.532,20.508000000000003,AAL
1614006448180000000,20.522,20.508000000000003,AAL
1614006448599000000,20.533,20.507,AAL
1614006448650000000,20.523000000000003,20.507,AAL
1614006448729000000,20.533,20.507,AAL
1614006448779000000,20.523000000000003,20.507,AAL
1614006448829000000,20.533,20.507,AAL
1614006448880000000,20.523000000000003,20.507,AAL
1614006449496000000,20.533,20.507,AAL
1614006449660000000,319.973,319.827,GS
1614006449760000000,319.983,319.777,GS
1614006449955000000,319.982,319.798,GS
1614006450053000000,20.522,20.508000000000003,AAL
1614006450153000000,319.982,319.778,GS
1614006450450000000,319.983,319.797,GS
1614006450500000000,320.003,319.797,GS
1614006450728000000,319.982,319.798,GS
1614006450847000000,20.532,20.508000000000003,AAL
1614006450897000000,20.523000000000003,20.507,AAL
1614006450931000000,319.983,319.777,GS
1614006451279000000,20.533,20.507,AAL
1614006451445000000,319.982,319.798,GS
1614006451530000000,20.523000000000003,20.507,AAL
1614006451688000000,20.533,20.507,AAL
1614006451792000000,20.523000000000003,20.507,AAL
1614006451843000000,319.982,319.778,GS
1614006452289000000,20.533,20.517,AAL
1614006452339000000,20.533,20.507,AAL
1614006452389000000,20.523000000000003,20.507,AAL
1614006452544000000,20.533,20.507,AAL
1614006452810000000,20.532,20.518,AAL
1614006453273000000,319.942,319.778,GS
1614006453323000000,319.982,319.778,GS
1614006454590000000,20.523000000000003,20.507,AAL
1614006455063000000,20.523000000000003,20.497,AAL
1614006455114000000,20.522,20.508000000000003,AAL
1614006455485000000,20.533,20.507,AAL
1614006455913000000,20.532,20.518,AAL
1614006456525000000,20.533,20.507,AAL
1614006456798000000,20.533,20.517,AAL
1614006457983000000,20.542,20.528,AAL
1614006458806000000,20.552,20.528,AAL
1614006458821000000,319.982,319.798,GS
1614006458859000000,20.543000000000003,20.527,AAL
1614006458871000000,319.982,319.778,GS
1614006459433000000,20.542,20.518,AAL
1614006459646000000,319.982,319.798,GS
1614006459975000000,319.982,319.778,GS
1614006460037000000,20.543000000000003,20.527,AAL
1614006460334000000,20.542,20.518,AAL
1614006460517000000,20.532,20.518,AAL
1614006460710000000,319.903,319.777,GS
1614006460717000000,20.543000000000003,20.517,AAL
1614006460761000000,320.003,319.777,GS
1614006460811000000,319.923,319.777,GS
1614006461145000000,20.533,20.517,AAL
1614006461228000000,20.542,20.518,AAL
1614006461335000000,20.533,20.517,AAL
1614006461447000000,20.543000000000003,20.517,AAL
1614006463271000000,20.542,20.528,AAL
1614006463710000000,319.922,319.798,GS
1614006463714000000,20.553,20.527,AAL
1614006463760000000,319.97200000000004,319.778,GS
1614006463815000000,20.553,20.537,AAL
1614006463827000000,319.97200000000004,319.798,GS
1614006463877000000,319.97200000000004,319.778,GS
1614006463952000000,319.97200000000004,319.798,GS
1614006464141000000,319.973,319.777,GS
1614006464251000000,319.97200000000004,319.798,GS
1614006464298000000,20.552,20.528,AAL
1614006464636000000,20.543000000000003,20.527,AAL
1614006464930000000,319.973,319.777,GS
1614006464980000000,319.973,319.797,GS
1614006465173000000,319.97200000000004,319.778,GS
1614006465274000000,20.532,20.518,AAL
1614006465744000000,319.97200000000004,319.798,GS
1614006466554000000,319.97200000000004,319.808,GS
1614006466953000000,319.973,319.797,GS
1614006467046000000,20.542,20.518,AAL
1614006467051000000,319.933,319.797,GS
1614006467181000000,20.543000000000003,20.527,AAL
1614006467231000000,20.543000000000003,20.517,AAL
1614006467347000000,20.542,20.528,AAL
1614006467403000000,20.542,20.518,AAL
1614006467529000000,20.542,20.528,AAL
1614006467629000000,20.553,20.527,AAL
1614006467856000000,319.91200000000003,319.798,GS
1614006467906000000,319.962,319.798,GS
1614006468505000000,20.543000000000003,20.527,AAL
1614006468688000000,20.552,20.528,AAL
1614006468789000000,20.553,20.537,AAL
1614006468839000000,20.552,20.528,AAL
1614006469172000000,319.913,319.797,GS
1614006469223000000,319.963,319.797,GS
1614006470074000000,20.542,20.528,AAL
1614006470256000000,20.553,20.527,AAL
1614006470341000000,319.913,319.797,GS
1614006470391000000,319.963,319.797,GS
1614006470490000000,319.91200000000003,319.798,GS
1614006470743000000,319.962,319.798,GS
1614006470847000000,20.552,20.538000000000004,AAL
1614006471056000000,20.552,20.528,AAL
1614006471106000000,20.543000000000003,20.527,AAL
1614006471371000000,319.833,319.797,GS
1614006471928000000,319.832,319.718,GS
1614006471981000000,20.543000000000003,20.517,AAL
1614006472032000000,20.533,20.517,AAL
1614006473452000000,20.532,20.508000000000003,AAL
1614006473503000000,20.522,20.508000000000003,AAL
1614006473608000000,20.522,20.498,AAL
1614006473692000000,20.523000000000003,20.507,AAL
1614006473789000000,319.78200000000004,319.718,GS
1614006473810000000,20.523000000000003,20.497,AAL
1614006473840000000,319.763,319.587,GS
1614006473890000000,319.753,319.587,GS
1614006473940000000,319.79200000000003,319.588,GS
1614006474010000000,20.523000000000003,20.507,AAL
1614006474318000000,20.523000000000003,20.497,AAL
1614006474362000000,319.733,319.587,GS
1614006474484000000,20.522,20.508000000000003,AAL
1614006474537000000,20.522,20.498,AAL
1614006475003000000,319.72200000000004,319.588,GS
1614006475004000000,20.522,20.508000000000003,AAL
1614006475214000000,319.72200000000004,319.658,GS
1614006475264000000,319.72200000000004,319.588,GS
1614006475328000000,319.78200000000004,319.588,GS
1614006475508000000,20.523000000000003,20.497,AAL
1614006475559000000,20.522,20.508000000000003,AAL
1614006475729000000,20.523000000000003,20.497,AAL
1614006475830000000,20.523000000000003,20.507,AAL
1614006475880000000,20.523000000000003,20.497,AAL
1614006476032000000,20.523000000000003,20.507,AAL
1614006477227000000,20.523000000000003,20.497,AAL
1614006477485000000,20.512,20.498,AAL
1614006478645000000,20.522,20.498,AAL
1614006479310000000,319.773,319.587,GS
1614006479360000000,319.783,319.587,GS
1614006479404000000,20.512,20.498,AAL
1614006479597000000,319.79200000000003,319.588,GS
1614006479669000000,20.503000000000004,20.487,AAL
1614006480055000000,319.793,319.637,GS
1614006480265000000,20.513,20.487,AAL
1614006480890000000,20.503000000000004,20.487,AAL
1614006480940000000,20.473,20.457,AAL
1614006482377000000,20.482,20.458,AAL
1614006482528000000,20.473,20.457,AAL
1614006482710000000,20.483,20.457,AAL
