Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2020-11-12,27.700001,27.709999,26.910000,27.559999,26.729452,1119800,BGS
2020-11-13,27.760000,27.760000,27.049999,27.410000,26.583973,962400,BGS
2020-11-16,27.100000,27.100000,26.129999,26.840000,26.031149,2155900,BGS
2020-11-17,26.610001,26.700001,26.299999,26.459999,25.662601,1259300,BGS
2020-11-18,26.600000,26.830000,26.219999,26.230000,25.439533,828700,BGS
2020-11-19,26.150000,26.600000,26.030001,26.570000,25.769285,578800,BGS
2020-11-20,26.440001,26.600000,25.799999,26.240000,25.449232,1051100,BGS
2020-11-23,26.219999,26.590000,25.850000,26.240000,25.449232,977000,BGS
2020-11-24,26.360001,27.100000,26.200001,26.850000,26.040850,905800,BGS
2020-11-25,26.900000,26.980000,26.309999,26.370001,25.575315,569100,BGS
2020-11-27,26.400000,27.000000,26.160000,26.830000,26.021452,401500,BGS
2020-11-30,27.010000,27.690001,26.900000,27.690001,26.855536,1071400,BGS
2020-12-01,27.700001,27.740000,27.030001,27.459999,26.632463,827700,BGS
2020-12-02,27.450001,27.520000,26.590000,26.770000,25.963261,966100,BGS
2020-12-03,26.750000,27.400000,26.389999,27.400000,26.574274,1011300,BGS
2020-12-04,27.450001,27.969999,27.379999,27.639999,26.807041,716600,BGS
2020-12-07,27.670000,27.990000,27.320000,27.580000,26.748850,577500,BGS
2020-12-08,27.690001,28.830000,27.540001,28.770000,27.902987,1328000,BGS
2020-12-09,28.920000,29.320000,28.610001,28.680000,27.815701,1063200,BGS
2020-12-10,28.700001,29.219999,28.000000,29.190001,28.310331,1330700,BGS
2020-12-11,29.270000,29.580000,29.129999,29.389999,28.504303,699700,BGS
2020-12-14,29.440001,29.790001,29.000000,29.090000,28.213345,764400,BGS
2020-12-15,29.230000,29.570000,28.930000,29.160000,28.281235,481000,BGS
2020-12-16,29.250000,29.500000,29.110001,29.370001,28.484907,622200,BGS
2020-12-17,29.629999,29.700001,29.010000,29.440001,28.552795,672000,BGS
2020-12-18,29.510000,29.980000,29.510000,29.840000,28.940742,2875000,BGS
2020-12-21,29.950001,30.309999,29.820000,30.250000,29.338387,752300,BGS
2020-12-22,30.250000,31.000000,30.250000,31.000000,30.065784,961600,BGS
2020-12-23,31.430000,31.570000,30.629999,30.900000,29.968798,805600,BGS
2020-12-24,30.990000,31.040001,30.430000,30.490000,29.571154,688800,BGS
2020-12-28,30.700001,30.840000,29.510000,30.230000,29.318989,1443200,BGS
2020-12-29,30.250000,30.540001,30.000000,30.139999,29.231701,764300,BGS
2020-12-30,29.760000,30.540001,27.980000,28.150000,27.738829,1981800,BGS
2020-12-31,28.309999,28.370001,27.059999,27.730000,27.324965,2150100,BGS
2021-01-04,27.680000,27.760000,26.900000,27.700001,27.295403,2276100,BGS
2021-01-05,27.000000,27.860001,26.330000,26.719999,26.329716,2236200,BGS
2021-01-06,27.250000,28.059999,27.040001,27.500000,27.098324,2852900,BGS
2021-01-07,27.700001,28.280001,27.100000,27.930000,27.522043,2062000,BGS
2021-01-08,28.030001,28.240000,27.049999,27.629999,27.226423,1862500,BGS
2021-01-11,27.629999,27.730000,26.920000,27.280001,26.881538,1421000,BGS
2021-01-12,27.299999,27.299999,26.370001,26.660000,26.270594,2830800,BGS
2021-01-13,26.660000,27.660000,26.660000,27.270000,26.871683,1466000,BGS
2021-01-14,27.320000,28.040001,27.209999,28.020000,27.610729,1781500,BGS
2021-01-15,28.040001,28.650000,27.559999,28.230000,27.817661,1795800,BGS
2021-01-19,28.440001,29.530001,28.200001,29.379999,28.950863,1869500,BGS
2021-01-20,29.520000,29.650000,28.969999,29.620001,29.187359,1138500,BGS
2021-01-21,29.620001,30.010000,29.500000,29.580000,29.147942,798400,BGS
2021-01-22,29.570000,30.129999,29.100000,30.049999,29.611076,833700,BGS
2021-01-25,31.500000,41.660000,31.100000,34.029999,33.532944,15762200,BGS
2021-01-26,34.250000,37.610001,34.240002,37.560001,37.011383,4642600,BGS
2021-01-27,37.560001,47.840000,37.330002,41.049999,40.450405,13580800,BGS
2021-01-28,40.220001,40.220001,34.049999,37.509998,36.962112,5992100,BGS
2021-01-29,38.650002,39.939999,36.799999,38.080002,37.523788,3600800,BGS
2021-02-01,37.779999,38.099998,36.279999,37.330002,36.784744,2503400,BGS
2021-02-02,36.779999,37.150002,31.900000,32.360001,31.887337,3870000,BGS
2021-02-03,32.340000,33.049999,30.260000,32.840000,32.360325,2521800,BGS
2021-02-04,32.799999,32.799999,31.809999,32.490002,32.015438,1265000,BGS
2021-02-05,32.529999,32.869999,32.110001,32.599998,32.123829,950500,BGS
2021-02-08,33.130001,33.430000,31.860001,33.279999,32.793896,1109100,BGS
2021-02-09,33.500000,33.790001,32.869999,33.139999,32.655941,717200,BGS
2021-02-10,33.349998,33.650002,31.969999,33.000000,32.517990,1001500,BGS
2021-02-11,33.000000,33.590000,32.320000,32.770000,32.291348,750700,BGS
2021-02-12,32.759998,33.200001,32.160000,32.599998,32.123829,621900,BGS
2021-02-16,32.700001,32.830002,30.830000,31.230000,30.773842,1557200,BGS
2021-02-17,31.290001,31.740000,30.570000,31.549999,31.089167,954700,BGS
2021-02-18,31.690001,31.990000,30.830000,30.889999,30.438807,1489700,BGS
2021-02-19,30.930000,31.510000,30.500000,31.040001,30.586618,764000,BGS
2021-02-22,31.040001,31.809999,30.850000,30.900000,30.448662,1152300,BGS
2021-02-23,30.600000,31.750000,29.590000,31.559999,31.099022,1422700,BGS
2021-02-24,31.840000,32.000000,30.799999,31.309999,30.852673,1572200,BGS
2021-02-25,31.870001,32.990002,30.950001,31.020000,30.566910,2284700,BGS
2021-02-26,31.170000,31.670000,30.150000,30.330000,29.886988,2057400,BGS
2021-03-01,30.620001,31.250000,30.260000,30.790001,30.340269,1249100,BGS
2021-03-02,30.969999,31.219999,30.260000,30.400000,29.955965,2204100,BGS
2021-03-03,28.280001,28.900000,27.209999,28.209999,27.797953,6076700,BGS
2021-03-04,28.080000,29.080000,27.920000,28.200001,27.788099,2786600,BGS
2021-03-05,28.410000,30.480000,27.870001,30.070000,29.630785,3254700,BGS
2021-03-08,30.250000,31.660000,29.600000,30.600000,30.153044,1860700,BGS
2021-03-09,31.000000,31.820000,30.650000,30.850000,30.399393,1331800,BGS
2021-03-10,31.629999,32.150002,30.920000,31.670000,31.207415,1481800,BGS
2021-03-11,32.000000,32.500000,31.350000,32.099998,31.631132,1279400,BGS
2021-03-12,32.189999,32.770000,31.889999,32.330002,31.857777,1425900,BGS
2021-03-15,32.430000,32.869999,31.520000,31.930000,31.463617,1673100,BGS
2021-03-16,31.910000,32.200001,31.430000,31.969999,31.503033,836300,BGS
2021-03-17,31.860001,32.790001,31.600000,32.230000,31.759235,930300,BGS
2021-03-18,32.410000,32.410000,31.450001,31.719999,31.256683,1247800,BGS
2021-03-19,31.889999,33.340000,31.750000,33.060001,32.577114,2255700,BGS
2021-03-22,32.590000,33.400002,32.220001,33.369999,32.882584,1544100,BGS
2021-03-23,33.270000,33.720001,32.689999,32.860001,32.380035,1235900,BGS
2021-03-24,32.860001,32.860001,31.309999,31.570000,31.108875,1673600,BGS
2021-03-25,31.730000,32.919998,31.280001,32.580002,32.104126,1265200,BGS
2021-03-26,32.869999,33.650002,32.619999,33.439999,32.951561,1081100,BGS
2021-03-29,33.200001,34.340000,32.389999,32.520000,32.044998,1700400,BGS
2021-03-30,32.230000,32.250000,31.330000,31.459999,31.459999,1133700,BGS
2021-03-31,31.580000,32.029999,30.590000,31.059999,31.059999,1413000,BGS
2021-04-01,31.000000,31.049999,29.750000,30.280001,30.280001,1787800,BGS
2021-04-05,30.230000,30.680000,29.760000,30.340000,30.340000,942800,BGS
2021-04-06,30.350000,30.620001,30.180000,30.370001,30.370001,848000,BGS
2021-04-07,30.500000,30.530001,30.059999,30.190001,30.190001,876400,BGS
2021-04-08,30.209999,30.219999,29.520000,29.750000,29.750000,1220300,BGS
2021-04-09,29.580000,29.780001,29.170000,29.530001,29.530001,1081700,BGS
2021-04-12,29.680000,30.299999,29.549999,30.010000,30.010000,881200,BGS
2021-04-13,30.000000,30.440001,29.549999,29.680000,29.680000,806800,BGS
2021-04-14,29.680000,30.030001,29.309999,29.740000,29.740000,874900,BGS
2021-04-15,29.910000,29.930000,29.469999,29.889999,29.889999,577000,BGS
2021-04-16,29.750000,30.120001,29.370001,30.070000,30.070000,888800,BGS
2021-04-19,30.139999,30.290001,29.830000,30.170000,30.170000,606600,BGS
2021-04-20,30.000000,30.440001,29.969999,30.260000,30.260000,598000,BGS
2021-04-21,30.340000,30.930000,30.299999,30.490000,30.490000,641200,BGS
2021-04-22,30.459999,30.670000,30.209999,30.389999,30.389999,586400,BGS
2021-04-23,30.330000,30.389999,29.510000,29.830000,29.830000,991900,BGS
2021-04-26,29.990000,30.000000,29.299999,29.469999,29.469999,658221,BGS
