Local time,Ask,Bid,AskVolume,BidVolume
13.04.2021 08:31:27.925 GMT-0500,209.633,208.847,0.011,0.0075
13.04.2021 08:31:29.288 GMT-0500,209.632,208.858,0.011,0.0075
13.04.2021 08:31:29.339 GMT-0500,209.632,208.84799999999998,0.011,0.011
13.04.2021 08:31:29.577 GMT-0500,209.323,208.847,0.0008,0.0075
13.04.2021 08:32:32.549 GMT-0500,209.483,208.61700000000002,0.011,0.0008
13.04.2021 08:32:37.018 GMT-0500,209.483,209.247,0.011,0.0075
13.04.2021 08:32:37.069 GMT-0500,209.782,209.028,0.011,0.011
13.04.2021 08:32:37.336 GMT-0500,209.782,209.488,0.0075,0.0008
13.04.2021 08:32:37.386 GMT-0500,209.92200000000003,209.038,0.011,0.011
13.04.2021 08:32:37.451 GMT-0500,209.86200000000002,209.038,0.0075,0.011
13.04.2021 08:32:38.333 GMT-0500,209.812,209.018,0.011,0.011
13.04.2021 08:32:38.479 GMT-0500,209.812,209.028,0.011,0.0075
13.04.2021 08:32:38.741 GMT-0500,209.812,209.018,0.011,0.011
13.04.2021 08:32:40.331 GMT-0500,209.92200000000003,209.018,0.011,0.011
13.04.2021 08:32:41.645 GMT-0500,210.063,209.407,0.011,0.0075
13.04.2021 08:32:42.271 GMT-0500,209.793,209.407,0.0075,0.011
13.04.2021 08:32:47.630 GMT-0500,209.792,209.418,0.011,0.0075
13.04.2021 08:32:47.800 GMT-0500,209.792,209.408,0.011,0.011
13.04.2021 08:32:48.708 GMT-0500,209.813,209.407,0.011,0.011
13.04.2021 08:32:53.721 GMT-0500,209.812,209.418,0.011,0.0075
13.04.2021 08:32:54.202 GMT-0500,209.812,209.408,0.011,0.011
13.04.2021 08:32:55.810 GMT-0500,209.812,209.418,0.011,0.011
13.04.2021 08:32:55.921 GMT-0500,209.812,209.408,0.011,0.011
13.04.2021 08:32:57.686 GMT-0500,210.062,209.408,0.011,0.011
13.04.2021 08:32:58.292 GMT-0500,209.822,209.408,0.0075,0.011
13.04.2021 08:33:00.450 GMT-0500,209.822,209.418,0.0008,0.0075
