Local time,Ask,Bid,AskVolume,BidVolume
13.04.2021 08:30:00.138 GMT-0500,157.303,156.297,0.001,0.1
13.04.2021 08:30:00.717 GMT-0500,156.793,156.52700000000002,0.1,0.1
13.04.2021 08:30:01.089 GMT-0500,156.883,156.797,0.1,0.1
13.04.2021 08:30:04.861 GMT-0500,157.592,156.668,0.075,0.1
13.04.2021 08:30:05.413 GMT-0500,157.583,156.667,0.075,0.1
13.04.2021 08:30:05.514 GMT-0500,157.593,156.667,0.1,0.1
13.04.2021 08:30:06.381 GMT-0500,157.593,156.727,0.1,0.1
13.04.2021 08:30:06.431 GMT-0500,157.592,156.858,0.1,0.1
13.04.2021 08:30:06.539 GMT-0500,157.093,156.857,0.1,0.1
13.04.2021 08:30:06.704 GMT-0500,156.94299999999998,156.857,0.075,0.1
13.04.2021 08:30:06.755 GMT-0500,157.093,156.857,0.1,0.1
13.04.2021 08:30:06.934 GMT-0500,157.593,156.857,0.1,0.1
13.04.2021 08:30:07.234 GMT-0500,157.592,156.928,0.1,0.075
13.04.2021 08:30:08.131 GMT-0500,157.002,156.528,0.1,0.1
13.04.2021 08:30:08.232 GMT-0500,157.122,156.958,0.1,0.1
13.04.2021 08:30:08.282 GMT-0500,157.123,156.877,0.1,0.1
13.04.2021 08:30:08.383 GMT-0500,157.122,156.898,0.1,0.1
13.04.2021 08:30:08.433 GMT-0500,157.002,156.528,0.1,0.1
13.04.2021 08:30:08.533 GMT-0500,157.002,156.918,0.1,0.1
13.04.2021 08:30:08.584 GMT-0500,157.013,156.917,0.1,0.1
13.04.2021 08:30:08.684 GMT-0500,157.122,156.918,0.1,0.1
13.04.2021 08:30:09.122 GMT-0500,157.623,156.917,0.1,0.1
13.04.2021 08:30:09.222 GMT-0500,157.623,156.95700000000002,0.1,0.1
13.04.2021 08:30:09.273 GMT-0500,157.623,156.917,0.1,0.1
13.04.2021 08:30:09.385 GMT-0500,157.002,156.918,0.075,0.1
13.04.2021 08:30:09.485 GMT-0500,157.002,156.888,0.1,0.1
13.04.2021 08:30:09.541 GMT-0500,157.002,156.918,0.1,0.075
13.04.2021 08:30:09.957 GMT-0500,157.622,156.918,0.1,0.1
13.04.2021 08:30:10.052 GMT-0500,157.273,156.917,0.0008,0.075
13.04.2021 08:30:10.160 GMT-0500,157.672,156.81799999999998,0.1,0.1
13.04.2021 08:30:10.455 GMT-0500,157.673,156.817,0.1,0.075
13.04.2021 08:30:10.916 GMT-0500,157.623,156.817,0.1,0.1
13.04.2021 08:30:11.215 GMT-0500,157.673,156.857,0.1,0.1
13.04.2021 08:30:11.325 GMT-0500,157.673,156.817,0.1,0.075
13.04.2021 08:30:11.744 GMT-0500,157.622,156.81799999999998,0.1,0.1
13.04.2021 08:30:12.106 GMT-0500,157.622,156.81799999999998,0.1,0.1
13.04.2021 08:30:12.220 GMT-0500,157.622,156.928,0.1,0.075
13.04.2021 08:30:12.627 GMT-0500,157.613,156.92700000000002,0.075,0.1
13.04.2021 08:30:12.677 GMT-0500,157.622,156.928,0.1,0.1
13.04.2021 08:30:13.169 GMT-0500,157.613,156.92700000000002,0.0008,0.1
13.04.2021 08:30:13.270 GMT-0500,157.622,156.928,0.1,0.1
13.04.2021 08:30:13.411 GMT-0500,157.622,156.928,0.1,0.1
13.04.2021 08:30:13.461 GMT-0500,157.622,156.928,0.1,0.1
13.04.2021 08:30:13.816 GMT-0500,157.613,156.92700000000002,0.0008,0.1
13.04.2021 08:30:14.540 GMT-0500,157.623,156.92700000000002,0.1,0.1
13.04.2021 08:30:14.997 GMT-0500,157.613,156.92700000000002,0.1,0.1
13.04.2021 08:30:15.277 GMT-0500,157.622,156.928,0.1,0.1
13.04.2021 08:30:15.585 GMT-0500,157.623,156.947,0.1,0.075
13.04.2021 08:30:15.915 GMT-0500,157.61200000000002,156.928,0.1,0.1
13.04.2021 08:30:16.002 GMT-0500,157.14000000000001,156.928,0.075,0.1
13.04.2021 08:30:16.123 GMT-0500,157.622,156.958,0.1,0.1
13.04.2021 08:30:16.227 GMT-0500,157.623,156.967,0.1,0.1
13.04.2021 08:30:16.281 GMT-0500,157.623,156.98700000000002,0.1,0.1
13.04.2021 08:30:16.548 GMT-0500,157.61200000000002,156.988,0.075,0.1
13.04.2021 08:30:16.648 GMT-0500,157.622,156.988,0.1,0.1
13.04.2021 08:30:16.918 GMT-0500,157.623,156.98700000000002,0.075,0.1
13.04.2021 08:30:16.968 GMT-0500,157.673,157.037,0.1,0.1
13.04.2021 08:30:17.018 GMT-0500,157.672,157.078,0.1,0.1
13.04.2021 08:30:17.119 GMT-0500,157.66299999999998,157.077,0.1,0.1
13.04.2021 08:30:17.215 GMT-0500,157.673,157.077,0.1,0.1
13.04.2021 08:30:17.266 GMT-0500,157.843,157.077,0.1,0.1
13.04.2021 08:30:17.460 GMT-0500,157.842,157.108,0.1,0.075
13.04.2021 08:30:17.653 GMT-0500,157.833,157.107,0.075,0.1
13.04.2021 08:30:18.013 GMT-0500,157.843,157.107,0.1,0.1
13.04.2021 08:30:18.087 GMT-0500,157.792,157.108,0.075,0.1
13.04.2021 08:30:18.137 GMT-0500,157.793,157.077,0.1,0.1
13.04.2021 08:30:18.188 GMT-0500,157.843,157.157,0.1,0.1
13.04.2021 08:30:18.289 GMT-0500,157.842,157.248,0.1,0.1
13.04.2021 08:30:18.571 GMT-0500,157.833,157.247,0.1,0.1
13.04.2021 08:30:18.621 GMT-0500,157.843,157.247,0.1,0.1
13.04.2021 08:30:18.897 GMT-0500,157.843,157.247,0.1,0.1
13.04.2021 08:30:18.947 GMT-0500,157.843,157.247,0.1,0.1
13.04.2021 08:30:19.162 GMT-0500,157.833,157.247,0.0008,0.1
13.04.2021 08:30:19.438 GMT-0500,157.843,157.247,0.1,0.1
13.04.2021 08:30:19.538 GMT-0500,157.843,157.30700000000002,0.1,0.1
13.04.2021 08:30:19.802 GMT-0500,157.842,157.308,0.1,0.1
13.04.2021 08:30:19.852 GMT-0500,157.842,157.308,0.1,0.1
13.04.2021 08:30:19.902 GMT-0500,157.83200000000002,157.34799999999998,0.1,0.1
13.04.2021 08:30:19.953 GMT-0500,157.842,157.308,0.1,0.1
13.04.2021 08:30:20.318 GMT-0500,157.843,157.357,0.1,0.1
13.04.2021 08:30:20.502 GMT-0500,157.833,157.36700000000002,0.0008,0.1
13.04.2021 08:30:20.603 GMT-0500,157.83200000000002,157.388,0.1,0.1
13.04.2021 08:30:20.653 GMT-0500,157.842,157.368,0.1,0.1
13.04.2021 08:30:21.088 GMT-0500,157.842,157.378,0.1,0.1
13.04.2021 08:30:21.271 GMT-0500,157.643,157.447,0.1,0.1
13.04.2021 08:30:21.711 GMT-0500,157.633,157.447,0.0008,0.1
13.04.2021 08:30:21.862 GMT-0500,157.843,157.447,0.1,0.1
13.04.2021 08:30:22.040 GMT-0500,157.603,157.447,0.1,0.1
13.04.2021 08:30:22.090 GMT-0500,157.843,157.447,0.1,0.1
13.04.2021 08:30:22.317 GMT-0500,157.83200000000002,157.468,0.075,0.075
13.04.2021 08:30:22.368 GMT-0500,157.843,157.447,0.1,0.1
13.04.2021 08:30:22.418 GMT-0500,157.603,157.447,0.1,0.1
13.04.2021 08:30:22.718 GMT-0500,157.602,157.458,0.1,0.1
