Local time,Ask,Bid,AskVolume,BidVolume
29.03.2021 06:30:00.628 GMT-0700,54.873000000000005,54.357,0,0.01
29.03.2021 06:30:01.187 GMT-0700,54.933,54.745000000000005,0.01,0.0075
29.03.2021 06:30:01.292 GMT-0700,54.863,54.766999999999996,0.0075,0.01
29.03.2021 06:30:01.342 GMT-0700,54.863,54.357,0.01,0.01
29.03.2021 06:30:01.401 GMT-0700,54.863,54.71,0.01,0.0075
29.03.2021 06:30:02.120 GMT-0700,54.864,54.386,0.01,0.01
29.03.2021 06:30:02.198 GMT-0700,54.863,54.717,0.01,0.0075
29.03.2021 06:30:02.299 GMT-0700,54.843,54.757,0.01,0.01
29.03.2021 06:30:02.349 GMT-0700,54.843,54.387,0.01,0.01
29.03.2021 06:30:02.887 GMT-0700,54.833000000000006,54.387,0.0075,0.01
29.03.2021 06:30:03.421 GMT-0700,54.833000000000006,54.586999999999996,0.01,0
29.03.2021 06:30:03.471 GMT-0700,54.833000000000006,54.387,0.01,0.01
29.03.2021 06:30:03.521 GMT-0700,54.793000000000006,54.387,0.01,0.01
29.03.2021 06:30:03.637 GMT-0700,54.773,54.387,0,0.01
29.03.2021 06:30:04.780 GMT-0700,54.733000000000004,54.387,0.0075,0.01
29.03.2021 06:30:04.830 GMT-0700,54.933,54.387,0.01,0.01
29.03.2021 06:30:04.928 GMT-0700,54.713,54.387,0.0075,0.01
29.03.2021 06:30:05.169 GMT-0700,54.713,54.567,0.01,0.01
29.03.2021 06:30:05.219 GMT-0700,54.713,54.387,0.01,0.01
29.03.2021 06:30:05.490 GMT-0700,54.693000000000005,54.387,0.0075,0.01
29.03.2021 06:30:05.774 GMT-0700,54.683,54.387,0.01,0.01
29.03.2021 06:30:06.089 GMT-0700,54.673,54.387,0.0075,0.01
29.03.2021 06:30:06.330 GMT-0700,54.673,54.357,0.01,0.01
29.03.2021 06:30:06.729 GMT-0700,54.673,54.397,0.01,0
29.03.2021 06:30:07.790 GMT-0700,54.653000000000006,54.357,0.01,0.01
29.03.2021 06:30:07.841 GMT-0700,54.673,54.357,0.01,0.01
29.03.2021 06:30:07.901 GMT-0700,54.653000000000006,54.357,0,0.01
29.03.2021 06:30:09.507 GMT-0700,54.653000000000006,54.367,0.01,0
29.03.2021 06:30:09.557 GMT-0700,54.653000000000006,54.357,0.01,0.01
29.03.2021 06:30:11.577 GMT-0700,54.653999999999996,54.36600000000001,0.01,0
29.03.2021 06:30:11.677 GMT-0700,54.683,54.367,0.01,0.01
29.03.2021 06:30:11.874 GMT-0700,54.653000000000006,54.357,0,0.01
29.03.2021 06:30:12.292 GMT-0700,54.653000000000006,54.367,0.01,0
29.03.2021 06:30:12.486 GMT-0700,54.653000000000006,54.357,0.01,0.01
29.03.2021 06:30:13.636 GMT-0700,54.643,54.367,0.01,0.01
29.03.2021 06:30:13.687 GMT-0700,54.933,54.497,0.01,0.01
29.03.2021 06:30:13.909 GMT-0700,54.653000000000006,54.357,0,0.01
29.03.2021 06:30:14.336 GMT-0700,54.653000000000006,54.367,0.01,0.0075
29.03.2021 06:30:14.500 GMT-0700,54.653000000000006,54.357,0.01,0.01
29.03.2021 06:30:15.044 GMT-0700,54.653999999999996,54.36600000000001,0.01,0.0075
29.03.2021 06:30:15.095 GMT-0700,54.653000000000006,54.357,0.01,0.01
29.03.2021 06:30:15.176 GMT-0700,54.653999999999996,54.376000000000005,0.01,0.0075
29.03.2021 06:30:15.836 GMT-0700,54.653000000000006,54.357,0.01,0.01
29.03.2021 06:30:15.887 GMT-0700,54.853,54.357,0.01,0.01
29.03.2021 06:30:15.974 GMT-0700,54.653000000000006,54.357,0.0075,0.01
29.03.2021 06:30:16.647 GMT-0700,54.653000000000006,54.387,0.01,0.0075
29.03.2021 06:30:17.131 GMT-0700,54.653000000000006,54.397,0.01,0.0075
29.03.2021 06:30:17.181 GMT-0700,54.653000000000006,54.387,0.01,0.01
29.03.2021 06:30:17.466 GMT-0700,54.653000000000006,54.357,0.01,0.01
29.03.2021 06:30:17.623 GMT-0700,54.633,54.357,0,0.01
29.03.2021 06:30:17.673 GMT-0700,54.653000000000006,54.367,0.01,0.01
29.03.2021 06:30:17.728 GMT-0700,54.653000000000006,54.357,0.01,0.01
29.03.2021 06:30:17.863 GMT-0700,54.583000000000006,54.357,0.0075,0.01
29.03.2021 06:30:17.914 GMT-0700,54.933,54.357,0.01,0.01
29.03.2021 06:30:17.964 GMT-0700,54.573,54.357,0.01,0.01
29.03.2021 06:30:18.245 GMT-0700,54.573,54.367,0.01,0.01
29.03.2021 06:30:18.374 GMT-0700,54.573,54.357,0.01,0.01
29.03.2021 06:30:18.998 GMT-0700,54.573,54.507,0.01,0.0075
29.03.2021 06:30:19.048 GMT-0700,54.573,54.357,0.01,0.01
