Local time,Ask,Bid,AskVolume,BidVolume
30.03.2021 06:31:04.751 GMT-0700,114.40200000000002,114.048,0.0008,0.0008
30.03.2021 06:31:15.082 GMT-0700,114.32799999999999,114.118,0.0008,0.1
30.03.2021 06:31:15.666 GMT-0700,114.273,113.867,0.075,0.075
30.03.2021 06:31:16.869 GMT-0700,114.26200000000001,113.868,0.075,0.075
30.03.2021 06:31:16.970 GMT-0700,114.273,113.85700000000001,0.1,0.1
30.03.2021 06:31:20.383 GMT-0700,114.08200000000001,113.868,0.0008,0.0008
30.03.2021 06:31:20.433 GMT-0700,114.273,113.867,0.1,0.1
30.03.2021 06:31:30.997 GMT-0700,114.11200000000001,113.708,0.1,0.1
30.03.2021 06:31:34.439 GMT-0700,114.14200000000001,113.708,0.1,0.1
30.03.2021 06:31:40.151 GMT-0700,114.173,113.71700000000001,0.1,0.1
30.03.2021 06:31:44.836 GMT-0700,114.102,113.708,0.0008,0.1
30.03.2021 06:31:49.124 GMT-0700,114.102,113.71799999999999,0.1,0.1
30.03.2021 06:31:49.203 GMT-0700,114.103,113.70700000000001,0.1,0.1
30.03.2021 06:31:52.526 GMT-0700,114.103,113.71700000000001,0.1,0.075
30.03.2021 06:31:52.626 GMT-0700,114.102,113.708,0.1,0.1
30.03.2021 06:31:53.850 GMT-0700,114.09299999999999,113.71700000000001,0.075,0.075
30.03.2021 06:31:53.950 GMT-0700,114.09299999999999,113.70700000000001,0.1,0.1
30.03.2021 06:31:54.425 GMT-0700,114.09299999999999,113.65700000000001,0.1,0.1
30.03.2021 06:31:55.157 GMT-0700,114.103,113.65700000000001,0.1,0.1
30.03.2021 06:32:02.927 GMT-0700,114.09200000000001,113.85799999999999,0.0008,0.0008
30.03.2021 06:32:02.977 GMT-0700,114.102,113.85799999999999,0.1,0.1
30.03.2021 06:32:05.128 GMT-0700,114.09299999999999,113.85700000000001,0.0008,0.1
30.03.2021 06:32:05.228 GMT-0700,114.102,113.85799999999999,0.1,0.1
30.03.2021 06:32:07.067 GMT-0700,114.09299999999999,113.85700000000001,0.0008,0.075
30.03.2021 06:32:07.118 GMT-0700,114.102,113.80799999999999,0.1,0.1
30.03.2021 06:32:07.171 GMT-0700,114.03200000000001,113.80799999999999,0.1,0.1
30.03.2021 06:32:29.753 GMT-0700,114.033,113.81700000000001,0.1,0.1
30.03.2021 06:32:29.888 GMT-0700,114.34299999999999,113.897,0.1,0.1
