Local time,Ask,Bid,AskVolume,BidVolume
31.03.2021 06:30:00.204 GMT-0700,186.283,185.997,0.1,0.1
31.03.2021 06:30:01.285 GMT-0700,186.282,185.84799999999998,0.1,0.1
31.03.2021 06:30:02.205 GMT-0700,186.132,185.84799999999998,0.0008,0.1
31.03.2021 06:30:02.804 GMT-0700,185.893,185.73700000000002,0.1,0.1
31.03.2021 06:30:02.855 GMT-0700,186.282,185.738,0.1,0.1
31.03.2021 06:30:02.956 GMT-0700,186.283,185.73700000000002,0.1,0.1
31.03.2021 06:30:03.131 GMT-0700,185.843,185.73700000000002,0.0008,0.075
31.03.2021 06:30:03.181 GMT-0700,186.282,185.698,0.1,0.1
31.03.2021 06:30:03.279 GMT-0700,186.133,185.697,0.0008,0.1
31.03.2021 06:30:18.705 GMT-0700,186.283,185.697,0.1,0.1
31.03.2021 06:30:19.793 GMT-0700,186.113,185.697,0.0008,0.1
31.03.2021 06:30:20.000 GMT-0700,186.113,185.70700000000002,0.1,0.075
31.03.2021 06:30:20.050 GMT-0700,186.11200000000002,185.698,0.1,0.1
31.03.2021 06:30:20.659 GMT-0700,186.113,185.697,0.1,0.1
31.03.2021 06:30:20.709 GMT-0700,186.27200000000002,185.708,0.1,0.1
31.03.2021 06:30:20.816 GMT-0700,186.282,185.698,0.1,0.1
31.03.2021 06:30:21.705 GMT-0700,186.27200000000002,185.698,0.0008,0.1
31.03.2021 06:30:21.756 GMT-0700,186.283,185.697,0.1,0.1
31.03.2021 06:30:21.969 GMT-0700,186.122,185.698,0.1,0.1
31.03.2021 06:30:22.339 GMT-0700,186.122,185.708,0.1,0.075
31.03.2021 06:30:22.490 GMT-0700,186.123,185.697,0.1,0.1
31.03.2021 06:30:22.560 GMT-0700,186.042,185.698,0.0008,0.1
31.03.2021 06:30:22.610 GMT-0700,186.123,185.697,0.1,0.1
31.03.2021 06:30:22.866 GMT-0700,186.282,185.698,0.1,0.1
31.03.2021 06:30:23.372 GMT-0700,186.283,185.697,0.1,0.1
31.03.2021 06:30:23.506 GMT-0700,186.282,185.698,0.1,0.1
31.03.2021 06:30:24.061 GMT-0700,186.27200000000002,185.698,0.1,0.1
31.03.2021 06:30:24.430 GMT-0700,186.283,185.697,0.1,0.1
31.03.2021 06:30:25.122 GMT-0700,186.273,185.697,0.0008,0.1
31.03.2021 06:30:25.315 GMT-0700,186.283,185.697,0.1,0.1
31.03.2021 06:30:28.655 GMT-0700,186.273,185.697,0.0008,0.1
31.03.2021 06:30:28.837 GMT-0700,186.283,185.697,0.1,0.1
31.03.2021 06:30:29.799 GMT-0700,186.27200000000002,185.698,0.1,0.1
31.03.2021 06:30:30.149 GMT-0700,186.282,185.698,0.1,0.1
31.03.2021 06:30:30.654 GMT-0700,186.273,185.697,0.1,0.1
31.03.2021 06:30:31.051 GMT-0700,186.282,185.698,0.1,0.1
31.03.2021 06:30:31.874 GMT-0700,186.27200000000002,185.698,0.0008,0.1
31.03.2021 06:30:32.064 GMT-0700,186.283,185.697,0.1,0.1
31.03.2021 06:30:35.221 GMT-0700,186.273,185.697,0.1,0.1
31.03.2021 06:30:35.322 GMT-0700,186.062,185.948,0.1,0.1
31.03.2021 06:30:35.430 GMT-0700,186.08200000000002,185.948,0.1,0.1
31.03.2021 06:30:35.580 GMT-0700,186.283,185.947,0.1,0.1
31.03.2021 06:30:35.631 GMT-0700,186.282,186.09799999999998,0.1,0.1
31.03.2021 06:30:35.831 GMT-0700,186.222,186.148,0.1,0.1
31.03.2021 06:30:36.316 GMT-0700,186.283,186.14700000000002,0.1,0.1
31.03.2021 06:30:40.651 GMT-0700,186.342,186.238,0.1,0.1
31.03.2021 06:30:40.702 GMT-0700,186.573,186.27700000000002,0.1,0.1
31.03.2021 06:30:40.752 GMT-0700,186.352,186.278,0.1,0.1
31.03.2021 06:30:41.359 GMT-0700,186.352,186.218,0.1,0.1
31.03.2021 06:30:41.641 GMT-0700,186.352,186.148,0.1,0.1
31.03.2021 06:30:44.200 GMT-0700,186.433,186.287,0.1,0.1
31.03.2021 06:30:44.251 GMT-0700,186.433,186.27700000000002,0.1,0.1
31.03.2021 06:30:44.301 GMT-0700,186.433,186.287,0.1,0.1
31.03.2021 06:30:44.430 GMT-0700,186.433,186.287,0.1,0.1
31.03.2021 06:30:44.481 GMT-0700,186.433,186.287,0.1,0.1
31.03.2021 06:30:44.531 GMT-0700,186.382,186.28799999999998,0.1,0.1
31.03.2021 06:30:44.581 GMT-0700,186.383,186.27700000000002,0.1,0.1
31.03.2021 06:30:44.788 GMT-0700,186.43200000000002,186.278,0.1,0.1
31.03.2021 06:30:44.838 GMT-0700,186.573,186.287,0.1,0.1
31.03.2021 06:30:44.894 GMT-0700,186.422,186.28799999999998,0.0008,0.1
31.03.2021 06:30:45.046 GMT-0700,186.422,186.28799999999998,0.1,0.1
31.03.2021 06:30:47.264 GMT-0700,186.40200000000002,186.298,0.1,0.075
31.03.2021 06:30:47.315 GMT-0700,186.40200000000002,186.28799999999998,0.1,0.1
31.03.2021 06:30:48.959 GMT-0700,186.423,186.287,0.1,0.1
31.03.2021 06:30:49.148 GMT-0700,186.422,186.28799999999998,0.1,0.1
31.03.2021 06:30:50.123 GMT-0700,186.41299999999998,186.297,0.1,0.1
31.03.2021 06:30:50.173 GMT-0700,186.41299999999998,186.287,0.1,0.1
31.03.2021 06:30:50.223 GMT-0700,186.39200000000002,186.28799999999998,0.1,0.1
31.03.2021 06:30:50.274 GMT-0700,186.40200000000002,186.28799999999998,0.1,0.1
31.03.2021 06:30:51.865 GMT-0700,186.403,186.30700000000002,0.1,0.1
31.03.2021 06:30:52.088 GMT-0700,186.363,186.30700000000002,0.0008,0.075
31.03.2021 06:30:52.138 GMT-0700,186.40200000000002,186.28799999999998,0.1,0.1
31.03.2021 06:30:52.530 GMT-0700,186.403,186.26700000000002,0.1,0.1
31.03.2021 06:30:53.014 GMT-0700,186.412,186.268,0.1,0.1
31.03.2021 06:30:53.355 GMT-0700,186.412,186.278,0.1,0.075
31.03.2021 06:30:54.856 GMT-0700,186.40200000000002,186.278,0.1,0.1
31.03.2021 06:30:54.957 GMT-0700,186.40200000000002,186.298,0.1,0.1
31.03.2021 06:30:55.007 GMT-0700,186.58200000000002,186.378,0.1,0.1
31.03.2021 06:30:55.107 GMT-0700,186.533,186.287,0.1,0.1
31.03.2021 06:30:55.158 GMT-0700,186.452,186.278,0.1,0.1
31.03.2021 06:30:55.304 GMT-0700,186.453,186.287,0.1,0.075
31.03.2021 06:30:55.404 GMT-0700,186.453,186.27700000000002,0.1,0.1
31.03.2021 06:30:55.454 GMT-0700,186.533,186.407,0.1,0.1
31.03.2021 06:30:55.505 GMT-0700,186.49200000000002,186.28799999999998,0.1,0.1
31.03.2021 06:30:55.703 GMT-0700,186.503,186.287,0.1,0.1
31.03.2021 06:30:55.780 GMT-0700,186.553,186.287,0.1,0.1
31.03.2021 06:30:55.831 GMT-0700,186.55200000000002,186.278,0.1,0.1
31.03.2021 06:30:55.895 GMT-0700,186.553,186.347,0.1,0.075
31.03.2021 06:30:56.106 GMT-0700,186.503,186.347,0.1,0.1
31.03.2021 06:30:56.242 GMT-0700,186.55200000000002,186.34799999999998,0.1,0.1
31.03.2021 06:30:56.662 GMT-0700,186.55200000000002,186.468,0.0008,0.075
31.03.2021 06:30:56.712 GMT-0700,186.77200000000002,186.648,0.1,0.1
31.03.2021 06:30:58.854 GMT-0700,186.773,186.55700000000002,0.1,0.1
31.03.2021 06:31:02.616 GMT-0700,186.74200000000002,186.558,0.0008,0.1
31.03.2021 06:31:05.639 GMT-0700,186.662,186.558,0.0008,0.1
31.03.2021 06:31:05.954 GMT-0700,186.713,186.55700000000002,0.1,0.1
31.03.2021 06:31:06.853 GMT-0700,186.752,186.628,0.1,0.1
31.03.2021 06:31:06.904 GMT-0700,186.792,186.658,0.1,0.1
31.03.2021 06:31:07.310 GMT-0700,186.782,186.558,0.1,0.1
31.03.2021 06:31:07.618 GMT-0700,186.782,186.588,0.1,0.1
31.03.2021 06:31:07.730 GMT-0700,186.683,186.567,0.1,0.1
31.03.2021 06:31:08.946 GMT-0700,186.753,186.567,0.1,0.1
31.03.2021 06:31:12.924 GMT-0700,186.752,186.588,0.1,0.075
31.03.2021 06:31:13.024 GMT-0700,186.713,186.567,0.1,0.1
31.03.2021 06:31:14.099 GMT-0700,186.622,186.56799999999998,0.0008,0.1
31.03.2021 06:31:14.149 GMT-0700,186.64200000000002,186.548,0.1,0.1
31.03.2021 06:31:14.285 GMT-0700,186.71200000000002,186.56799999999998,0.1,0.1
31.03.2021 06:31:14.614 GMT-0700,186.71200000000002,186.548,0.1,0.1
31.03.2021 06:31:14.890 GMT-0700,186.71200000000002,186.548,0.1,0.1
31.03.2021 06:31:18.482 GMT-0700,186.71200000000002,186.548,0.1,0.1
31.03.2021 06:31:18.583 GMT-0700,186.71200000000002,186.548,0.1,0.1
31.03.2021 06:31:18.832 GMT-0700,186.713,186.547,0.1,0.1
31.03.2021 06:31:19.508 GMT-0700,186.713,186.547,0.1,0.1
31.03.2021 06:31:19.627 GMT-0700,186.713,186.547,0.1,0.1
31.03.2021 06:31:19.734 GMT-0700,186.71200000000002,186.56799999999998,0.1,0.1
31.03.2021 06:31:19.868 GMT-0700,186.71200000000002,186.548,0.1,0.1
31.03.2021 06:31:21.347 GMT-0700,186.71200000000002,186.448,0.1,0.1
31.03.2021 06:31:21.397 GMT-0700,186.563,186.347,0.1,0.1
31.03.2021 06:31:21.454 GMT-0700,186.563,186.39700000000002,0.1,0.075
31.03.2021 06:31:21.656 GMT-0700,186.562,186.34799999999998,0.1,0.1
31.03.2021 06:31:21.706 GMT-0700,186.483,186.30700000000002,0.1,0.1
31.03.2021 06:31:22.329 GMT-0700,186.442,186.268,0.1,0.1
31.03.2021 06:31:22.455 GMT-0700,186.44299999999998,186.30700000000002,0.1,0.1
31.03.2021 06:31:23.708 GMT-0700,186.442,186.268,0.1,0.1
31.03.2021 06:31:23.758 GMT-0700,186.44299999999998,186.297,0.1,0.1
31.03.2021 06:31:25.817 GMT-0700,186.442,186.328,0.0008,0.075
31.03.2021 06:31:25.867 GMT-0700,186.483,186.327,0.1,0.1
31.03.2021 06:31:25.917 GMT-0700,186.422,186.298,0.1,0.1
31.03.2021 06:31:26.723 GMT-0700,186.422,186.268,0.1,0.1
31.03.2021 06:31:27.024 GMT-0700,186.393,186.26700000000002,0.1,0.1
31.03.2021 06:31:27.125 GMT-0700,186.422,186.298,0.1,0.1
31.03.2021 06:31:30.754 GMT-0700,186.423,186.227,0.1,0.1
31.03.2021 06:31:30.804 GMT-0700,186.313,186.187,0.1,0.1
31.03.2021 06:31:30.855 GMT-0700,186.323,186.257,0.1,0.1
31.03.2021 06:31:30.905 GMT-0700,186.323,186.23700000000002,0.1,0.1
31.03.2021 06:31:31.031 GMT-0700,186.322,186.208,0.1,0.1
31.03.2021 06:31:31.081 GMT-0700,186.313,186.20700000000002,0.1,0.1
31.03.2021 06:31:31.832 GMT-0700,186.352,186.238,0.1,0.1
31.03.2021 06:31:31.882 GMT-0700,186.323,186.23700000000002,0.1,0.1
