Local time,Ask,Bid,AskVolume,BidVolume
30.03.2021 06:30:00.013 GMT-0700,120.173,120.15700000000001,0.0075,0.0012
30.03.2021 06:30:00.063 GMT-0700,120.163,120.09700000000001,0.015,0.015
30.03.2021 06:30:00.215 GMT-0700,120.163,120.10700000000001,0.015,0.015
30.03.2021 06:30:00.315 GMT-0700,120.11200000000001,119.99799999999999,0.015,0.015
30.03.2021 06:30:00.366 GMT-0700,120.132,119.99799999999999,0.015,0.015
30.03.2021 06:30:00.416 GMT-0700,120.113,119.99700000000001,0.015,0.015
30.03.2021 06:30:00.567 GMT-0700,120.072,119.99799999999999,0.015,0.015
30.03.2021 06:30:00.685 GMT-0700,120.073,120.02700000000002,0.015,0.015
30.03.2021 06:30:00.735 GMT-0700,120.072,119.99799999999999,0.015,0.015
30.03.2021 06:30:00.785 GMT-0700,120.04200000000002,119.99799999999999,0.015,0.015
30.03.2021 06:30:00.936 GMT-0700,120.03200000000001,119.99799999999999,0.015,0.015
30.03.2021 06:30:01.076 GMT-0700,120.04200000000002,120.008,0.015,0.015
30.03.2021 06:30:01.126 GMT-0700,120.073,120.01700000000001,0.015,0.015
30.03.2021 06:30:01.176 GMT-0700,120.053,120.02700000000002,0.015,0.015
30.03.2021 06:30:01.226 GMT-0700,120.113,120.02700000000002,0.015,0.015
30.03.2021 06:30:01.277 GMT-0700,120.11200000000001,120.018,0.015,0.015
30.03.2021 06:30:01.327 GMT-0700,120.11200000000001,120.038,0.015,0.015
30.03.2021 06:30:01.478 GMT-0700,120.113,120.05700000000002,0.015,0.015
30.03.2021 06:30:01.629 GMT-0700,120.193,120.117,0.015,0.015
30.03.2021 06:30:01.751 GMT-0700,120.14200000000001,120.118,0.0075,0.0012
30.03.2021 06:30:01.801 GMT-0700,120.12200000000001,120.068,0.015,0.015
30.03.2021 06:30:01.852 GMT-0700,120.12200000000001,120.05799999999999,0.015,0.015
30.03.2021 06:30:01.902 GMT-0700,120.09299999999999,120.05700000000002,0.015,0.015
30.03.2021 06:30:01.952 GMT-0700,120.09299999999999,120.04700000000001,0.015,0.015
30.03.2021 06:30:02.003 GMT-0700,120.08200000000001,120.048,0.015,0.015
30.03.2021 06:30:02.053 GMT-0700,120.083,120.037,0.015,0.015
30.03.2021 06:30:02.169 GMT-0700,120.103,120.037,0.015,0.015
30.03.2021 06:30:02.492 GMT-0700,120.073,120.037,0.015,0.015
30.03.2021 06:30:02.632 GMT-0700,120.073,120.04700000000001,0.0075,0.0012
30.03.2021 06:30:02.683 GMT-0700,120.08200000000001,120.038,0.015,0.015
