Local time,Ask,Bid,AskVolume,BidVolume
01.04.2021 06:30:01.212 GMT-0700,65.003,64.647,0.011,0.011
01.04.2021 06:30:01.386 GMT-0700,65.003,64.697,0.011,0.011
01.04.2021 06:30:01.436 GMT-0700,65.002,64.648,0.011,0.011
01.04.2021 06:30:01.616 GMT-0700,65.003,64.447,0.011,0.011
01.04.2021 06:30:01.686 GMT-0700,64.773,64.447,0.0008,0.011
01.04.2021 06:30:01.737 GMT-0700,65.002,64.44800000000001,0.011,0.011
01.04.2021 06:30:01.893 GMT-0700,64.80199999999999,64.44800000000001,0.0008,0.011
01.04.2021 06:30:01.993 GMT-0700,64.82300000000001,64.447,0.011,0.011
01.04.2021 06:30:02.043 GMT-0700,64.822,64.798,0.011,0.011
01.04.2021 06:30:02.241 GMT-0700,65.003,64.807,0.011,0.011
01.04.2021 06:30:02.661 GMT-0700,65.002,64.808,0.011,0.011
01.04.2021 06:30:03.519 GMT-0700,65.003,64.857,0.011,0.011
01.04.2021 06:30:03.619 GMT-0700,64.932,64.44800000000001,0.011,0.011
01.04.2021 06:30:03.670 GMT-0700,65.002,64.44800000000001,0.011,0.011
01.04.2021 06:30:03.783 GMT-0700,64.952,64.44800000000001,0.0008,0.011
01.04.2021 06:30:03.883 GMT-0700,65.003,64.447,0.011,0.011
01.04.2021 06:30:05.053 GMT-0700,64.893,64.447,0.0008,0.011
01.04.2021 06:30:05.103 GMT-0700,65.002,64.748,0.011,0.011
01.04.2021 06:30:05.748 GMT-0700,64.902,64.748,0.011,0.011
01.04.2021 06:30:06.100 GMT-0700,64.902,64.72800000000001,0.011,0.011
01.04.2021 06:30:06.214 GMT-0700,65.003,64.727,0.011,0.011
01.04.2021 06:30:06.821 GMT-0700,65.002,64.818,0.011,0.011
01.04.2021 06:30:06.871 GMT-0700,65.003,64.727,0.011,0.011
01.04.2021 06:30:06.922 GMT-0700,64.88300000000001,64.727,0.011,0.011
01.04.2021 06:30:06.972 GMT-0700,65.003,64.727,0.011,0.011
01.04.2021 06:30:08.076 GMT-0700,65.002,64.72800000000001,0.011,0.011
01.04.2021 06:30:08.126 GMT-0700,65.002,64.72800000000001,0.011,0.011
01.04.2021 06:30:09.506 GMT-0700,65.003,64.587,0.011,0.011
01.04.2021 06:30:10.053 GMT-0700,65.003,64.587,0.011,0.011
01.04.2021 06:30:10.104 GMT-0700,65.002,64.718,0.011,0.011
01.04.2021 06:30:10.236 GMT-0700,65.003,64.717,0.011,0.011
01.04.2021 06:30:10.286 GMT-0700,65.002,64.718,0.011,0.011
01.04.2021 06:30:11.541 GMT-0700,65.003,64.717,0.011,0.011
01.04.2021 06:30:11.858 GMT-0700,65.002,64.718,0.011,0.011
01.04.2021 06:30:11.908 GMT-0700,64.992,64.718,0.011,0.011
01.04.2021 06:30:12.357 GMT-0700,64.99300000000001,64.717,0.011,0.011
01.04.2021 06:30:12.643 GMT-0700,64.992,64.848,0.011,0.011
01.04.2021 06:30:12.743 GMT-0700,64.992,64.848,0.011,0.011
01.04.2021 06:30:13.083 GMT-0700,65.002,64.848,0.011,0.011
01.04.2021 06:30:13.183 GMT-0700,65.222,64.848,0.011,0.011
01.04.2021 06:30:13.415 GMT-0700,65.043,64.847,0.0008,0.011
01.04.2021 06:30:13.862 GMT-0700,65.043,64.847,0.011,0.011
01.04.2021 06:30:14.099 GMT-0700,65.043,64.92699999999999,0.011,0.011
01.04.2021 06:30:14.379 GMT-0700,65.042,64.958,0.011,0.0075
01.04.2021 06:30:16.055 GMT-0700,65.022,64.958,0.0008,0.011
01.04.2021 06:30:16.106 GMT-0700,65.002,64.848,0.011,0.011
01.04.2021 06:30:16.343 GMT-0700,65.042,64.848,0.011,0.011
01.04.2021 06:30:16.704 GMT-0700,65.043,64.857,0.011,0.0075
01.04.2021 06:30:16.804 GMT-0700,65.223,65.027,0.011,0.011
01.04.2021 06:30:16.981 GMT-0700,65.223,65.007,0.011,0.011
01.04.2021 06:30:17.131 GMT-0700,65.222,65.028,0.011,0.011
01.04.2021 06:30:17.232 GMT-0700,65.223,65.007,0.011,0.011
01.04.2021 06:30:17.362 GMT-0700,65.212,64.858,0.011,0.011
01.04.2021 06:30:17.488 GMT-0700,65.223,64.847,0.011,0.011
01.04.2021 06:30:17.601 GMT-0700,65.223,64.977,0.011,0.0075
01.04.2021 06:30:17.652 GMT-0700,65.222,64.938,0.011,0.011
01.04.2021 06:30:18.184 GMT-0700,64.992,64.938,0.011,0.011
01.04.2021 06:30:18.313 GMT-0700,64.972,64.938,0.0008,0.011
01.04.2021 06:30:18.363 GMT-0700,64.99300000000001,64.937,0.011,0.011
01.04.2021 06:30:20.885 GMT-0700,65.10300000000001,64.937,0.011,0.011
01.04.2021 06:30:21.480 GMT-0700,65.222,64.938,0.011,0.011
01.04.2021 06:30:21.740 GMT-0700,65.21300000000001,64.937,0.0008,0.011
01.04.2021 06:30:21.864 GMT-0700,65.10300000000001,64.937,0.0008,0.011
01.04.2021 06:30:21.915 GMT-0700,65.223,64.937,0.011,0.011
01.04.2021 06:30:21.989 GMT-0700,65.223,64.947,0.011,0.0075
01.04.2021 06:30:22.586 GMT-0700,65.072,64.94800000000001,0.0008,0.011
01.04.2021 06:30:25.348 GMT-0700,65.212,65.00800000000001,0.011,0.011
01.04.2021 06:30:25.449 GMT-0700,65.342,64.94800000000001,0.011,0.011
01.04.2021 06:30:25.580 GMT-0700,65.342,64.94800000000001,0.011,0.011
01.04.2021 06:30:25.681 GMT-0700,65.273,65.017,0.011,0.011
01.04.2021 06:30:25.774 GMT-0700,65.202,64.94800000000001,0.0075,0.011
01.04.2021 06:30:25.825 GMT-0700,65.313,64.947,0.011,0.011
